deceptive,hotel,polarity,source,text
deceptive,talbott,positive,MTurk,"Pleasant staff and housekeeping. Above average breakfast. The rooms were clean and the staff made sure we had fresh linnens. It was bedbug free!! I would definitely stay there again.
"
deceptive,talbott,positive,MTurk,"My stay at this hotel was one of the best I have ever had! The location, service and accommodations were all outstanding!! The lobby area is beautiful as was my room. In the room there was more than enough space, which is difficult to find in Chicago hotels. My only gripe was the room was a little dark. Sure, staying at a small, upper-class hotel like the Talbott involves paying a premium but it was well worth it. The service was timely and everyone seemed friendly and informed. The room service took a bit longer than I would have liked, however, the food was good quality. Another nice touch was the gym pass provided for guests at the Equinox Fitness Center. Finally, the location is PERFECT!! It's located in a beautiful area of the city near the Gold Coast, which has many very good restaurants. A personal favorite of mine is Mario's, a nice Italian place nearby. Overall, my experience at the hotel was good and while it had some minor flaws they were, for the most part, insignificant.
"
deceptive,talbott,positive,MTurk,"I enjoyed my stay at the Talbott Hotel. It is on the more expensive side, but it is all worth it. I got the Talbott tradition package, which was $245 for two people and included a $30 breakfast credit on check out day. The rooms are huge! The beds are soft and comfortable. They include Aveda bath products, which is a plus in my book. They also have a nice fitness area & pool you can use while you stay there. One thing I thought was really cool is that you can forward your messages from your hotel room phone to your cell phone. My boyfriend also liked the Ihome audio system. The location of this hotel is very convenient as well, its close to several great restaurants and blocks from the coast. But, what I like best about this hotel is that they make an honest effort to not negatively impact the environment more than they need to. They were one of the first hotels to be Green Sealed. Overall I had a great stay at Talbott Hotel!
"
deceptive,talbott,positive,MTurk,"I recently stayed in the Talbott Hotel in Chicago with my family of three. I absolutely loved it and will definitely return! The customer service of the staff at the front desk was fantastic. They were very helpful in helping us decide on what activities to do and what restaurants to visit during our stay. For the nights we didn't want to go out, we had room service. The food from the Hotel restaurant was so delicious and the service was very quick. I also loved their commitment to the environment. It is clear to me why they have won so many awards. Thank you Talbott for a wonderful stay!
"
deceptive,talbott,positive,MTurk,"Very luxurious and worth the money. If you are looking to relax and unwind in a great hotel then this is the one to choose. The staff was great and friendly. Dont forget the 24 hour room service which is a great treat.
"
deceptive,talbott,positive,MTurk,"This is the best hotel to stay in when visiting Chicago. I travel a lot, both for business and vacation. The Talbott Hotel is a cozy yet stately hotel that is handsome, and elegant. Not to mention all the modern features that I'm used to having at home, are available in the room. I brought my wife on my last business trip and we stayed in the one bedroom suite. She didn't even want to leave the room. The concierge was especially helpful in finding us a romantic place to go for dinner. 
"
deceptive,talbott,positive,MTurk,"excellent staff and customer service, very clean and spotless. elegant and luxurious with a beautiful ocean view. the bed is very comfortable and relaxing. i give it a five star.
"
deceptive,talbott,positive,MTurk,"This hotel was everything we were looking for. My mom and I were on a girls weekend out shopping trip and just needed a place to stay after a long day out. The Talbott Hotel was incredible. The rooms were very clean and spacious and had everything we needed. The hotel check in was easy and the guest services folks were awesome! They even gave us tips on great restaurants in the area. Highly recommend this hotel on your next trip to chicago!
"
truthful,talbott,negative,Web,"I can't recall another time I've had to deal with such rude front desk help. While pleasant initially, as soon as I demonstrated the slightest bit of frustration that I was still waiting to claim my luggage for check-in (I arrived prior to check-in time, so they were holding a few bags), the true quality of this establishment surfaced. Never mind that the luggage wasn't sent up to our room in the afternoon or that i waited in the lobby for 15 minutes at 7:30pm still looking for my luggage or at least a bellhop. While that was a bit annoying, the worst part was witnessing the poor attitude of Donna, the very attractive but aloof front desk employee. Her lack of initiative was only matched by her pettiness, as I noticed she refused to make eye contact with me for the remainder of my stay, including when my family came down to the lobby the following morning. I also booked a rate that included parking, which Donna acknowledged at check-in but at check out billed me separately; I assume after I got on her bad side. Even with my last polite good bye to the front desk, I felt a phony, uppity attitude from Donna, and I really can't convey the extent of how insulting it felt. I can honestly say it was the worst part of my first trip to Chicago. The hotel is well appointed and the lobby was small but cozy. Great location as well. To be fair, most of the staff seemed very friendly, and I am not so obtuse as to not recognize my rating of this hotel is a statistical outlier. But I think most travelers, like me, would trade a few amenities for consistent and reliable service, so as to not have a 'situation' that could single-handedly ruin a travel experience. Unfortunately, that was the case here.
"
truthful,talbott,negative,Web,"Just back from spending Memorial Day weekend in Chicago. We decided to stay at the Talbott, and we reserved a room there over a month ago. I must say that we found the staff to be wonderful, but the accommodations to be quite disappointing. We were given room #1605. Avoid this room at all costs! The adjacent elevator is so noisy that it will keep you awake most of the night (and then awaken you at 6 AM). In addition, we had requested a king bed, and #1605 has two doubles. We were also surprised that there was no coffee maker in the room. Despite the very friendly staff and its super location, the Talbott was less than what we expected, and we would probably not stay there again.
"
truthful,talbott,negative,Web,"I had requested a quiet room several weeks in advance, yet was given a room facing the street from which I could hear traffic noise. I asked to be moved and was told that nothing was available until the next day. The next morning, prior to being moved to a quiet room, the toilet in my original room overflowed creating a large unsanitary flood. About an hour later I was moved to a room which did not face the street. The room was quiet but smaller and darker. The mattresses in each room were very firm, I would even say hard. I asked if any softer mattresses were available and was told that the mattresses were all the same. At checkout I tried to give the hotel a form of payment that differed from the card the room was reserved under, and this process was still not done correctly after 10 minutes, which seemed longer because the van to the airport was waiting right outside, with other passengers. (The cost was not correctly charged until almost a week later.) As recompense for the noise, flood, etc., the hotel offered exactly nothing. Not a great stay.
"
truthful,talbott,negative,Web,"Avoid The Talbot, especially for group functions. My in-laws spent a great deal of time trying to find just the right hotel to use for our wedding party and several out of town guests. They were lured in by promises from The Talbot, that since they were a small boutique hotel that they could provide 'special, personal treatment'. Nothing could have been further from the truth. They failed to honor two requests to keep the bar open after our reception, they persistently confused reservation requests, they front desk failed to contact the valet despite multiple requests and nearly caused of my guests, his wife, and his two year old daughter to miss their departing flight. Now the worse part. Mistakes are made, even hotel managers are human, but where a hotel, which is supposed to be in the hospitality service, can distinguish itself is in how they handle and correct the error. Case in point: I had requested on several occasions when I made the reservations for my family that they all be placed under my credit card, all expenses, they assurred me that this would be no problem. Of course, when my brother, his wife, and asthmatic five year old arrived to searing hot and humid Chicago after six hours of travel they wouldn't let them check in until they physically saw my card... again despite them having my card on record, and despite my explaining this to them over the phone. My brother recalls the 'indignation' of the desk clerk when he mentioned that the charges were to be put on my card. Then Another guest, in this case my older brother, came by and put the charges onto his card so that the five year old could escape the heat and the prolonged waiting in the lobby. When I finally was able to get across town, leaving a Cubs game early, I again spoke to them about putting all the charges on my account. Again they agreed, but never did anything about it. In the end when my older brother checked out on Sunday he was told everything was alright, but when he went to his ATM his account was frozen from 'unathorized overuse'. The hotel kept billing his debit card automatically for multiple charges ubtil his account was essentially drained. When he got home he had to take an entire day off to discuss with his bank how to rectify these events. I spent Sunday afternoon for an hour and three hours on Monday, the first two days of my honeymoon on the phone, calling The Talbot, the credit card fraud division, my brother, etc trying to solve this situation. The most aggregious insults continued to come form the covering manager, who at one point suggested that 'I was mistaken about coming back down to talk with the desk clerk about these matters'.... this was a witnessed event, and her insinuation was that I was lying, and that there was no way her clerk could have made a mistake. In the end, there is no one running this place... managers from one department refer you to the manager of another departments voice mail. When I was finally able to get the name of the general manager (after two days)m neither he nor his assistant would ever call back. The communication between the staff and mangement is non-existant. Fortuneatly the staff at the Signature Room (where we had the reception) was beyond excellent so the day was not lost, but the The Talbot went out of its way to insult and poorly serve my family and many of our wedding guests. Try The Ambassador East (same neighborhood) cheaper, much more professional staff.
"
truthful,talbott,negative,Web,"We chose to stay at a small hotel because we did were looking for a hotel with less crowds. We anticipated we would get better service in a smaller hotel, than some of the other larger high rise hotels. We did not experience very good service at the Talbott Hotel. When we checked Irena seemed very robotic and aloof. The front desk clerks were neither welcoming nor gracious. The lobby is small and the front desk is just a few feet from the front door. Each time we came into the hotel we were never greeted nor even received a smile from the staff, just a blank stare and gaze. The front desk staff was chilly and stiff, no greetings, no smiles and no personality. They had difficulty answering simple questions or requests. On the other hand the bellman Perry was great. He was sociable and very service oriented. He was aware of what is going on in the area. He recognizes the guests and he offered suggestions about things to do in the immediate area, and where to eat in the neighborhood. He is authentic and he even asked us upon our return 'how was that restaurant?' Tim the concierge was also supportive. He gave us 10% discount coupons for shopping at the major department stores. We had the largest suite. We requested a rollaway (extra charge) when we made our reservation and we had to ask five different times to have the rollaway bed delivered to our room before it came after 10PM. When the rollaway finally came we had to call back the front desk because they did not deliver a blanket or pillow with the bed. What made our Talbott hotel experience most disappointing was that we may have never received any housekeeping unless we had asked to have our room cleaned. We were out of our room from 8AM and when we returned to our room at 4PM the rooms had not been cleaned. We called the front desk to ask to send someone. The maid rushed to clean our room while we had to shower and change for the evening. The room itself was pleasant. It did have a moldy smell and some Frabreez would have been nice to bring along since the windows do not open much. We were next to a noisy neighbor and the walls were thin. We really liked staying in this area of Chicago but expected first rate service. The service was very weak and unacceptable for this class of hotel.
"
truthful,talbott,negative,Web,"This is a great hotel but there is no way that I would recommend it until the construction around it is complete. The elevator is the alley starts for the construction site behind at 5:30am and goes on into the night. Dumpster filling and emptying also seems to go on 24/7. Worst of all, the restaurant is open to the sidewalk cafe here and the rats go scampering from the construction next door to street to grating. Ugh!
"
truthful,talbott,negative,Web,"I booked two rooms four months in advance at the Talbott. We were placed on the top floor next to the elevators, which are used all night long. When speaking to the front desk, I was told that they were simply honoring my request for an upper floor, which I had requested for a better view. I am looking at a brick wall, and getting no sleep. He also told me that they had received complaints before from guests on the 16th floor, and were aware of the noise problem. Why then did they place us on this floor when the hotel is not totally booked? A request for an upper floor does not constitute placing someone on the TOP floor and using that request to justify this. If you decide to stay here, request a room on a lower floor and away from the elevator! I spoke at length when booking my two rooms about my preferences. This is simply poor treatment of a guest whom they believed would not complain.
"
truthful,talbott,negative,Web,"I have stayed in the Talbott a few times and had always liked it. This time was my first visit in 2 years and I was disappointed. The hallways are now looking tired and the carpets need to be replaced. I had asked for a corner room but instead was given a small and very dark room looking out onto a wall 10 feet away with multiple noisy vents immediately outside the window. The lights had to be kept on throughout the day even through the days were bright. The bathroom was tiny and would be difficult to manage with 2 people in the room. The AC unit rumbled on permanently with background white noise even when switched off. Having stayed there before I know there are better rooms but this one was the same price as the others I have been in and the risk is getting it again. Other small things contributed - the lobby brownies are no longer, there were no cup lids for the lobby coffee (so you couldn't walk out with the coffee) and I got a newspaper only on the last morning of a 5-night stay. The construction noise was not too bad but does start at 7.30am and goes on until around 8pm, including weekends.
"
truthful,talbott,negative,Web,"The Talbott Hotel itself is a bit worn around the edges. No - not a bit worn - very much so I'm sorry to say. Although the location a block and a half from the best part of Michigan Ave. can't be beat, and the level of service is on par with many Four Seasons, there were quite a few bumps in the road. Number one, the rooms are quite dreary - brown on brown is just so not pleasing. The desk chair was so badly worn that the 'lift' button simply swirled down when you sat in it and no we're not grossly obese. The back of the chair leaned so much it was uncomfortable. My husband had to use 2 couch pillows to use it - one to get him up to desk heighth, one up against his back to scoot him up to the desk. The bathroom was oddly arranged so that the door swung up right next to the sink, so if you were using the far sink and someone needed to enter the bathroom you got hit with the door. The towels were very well worn and thin, although bath sized, which was a plus. The restaurant downstairs is practically another posting - suffice to say, it was horrific. We had some appetizers outside on the nice streetside tables, and they (appetizers) were awful and looked as though a child had tossed them together in the kitchen. A room service sandwich ordered later in our visit was totally wet on the side, served on a large white plate, and was one slice of meat and one slice of plastic American cheese on a grocery store-like roll - very very sad. Even the menu, as limited as it was, looked as though someone's child had written it out. The good news is that Chicago is a fairly well-read restaurant town so there are plenty of other places to go. Unfortunately for us, the 3 days we stayed there was a large convention and jazz festival in town so we paid $325/nt for our disappointments. The good news is that the mini bars' wares were incredibly well-priced - when's the last time you had a $4 beer anywhere in a hotel? (even if it was Bud and Bud lite - lol!~) The front desk and curbside staff could not have been more accommodating. The water out of the shower was hot and plentiful, and the bed comfortable. The A/C was not noisy nor uncomfortable whatsoever, and we had it going the entire time as it was in the 90's our entire stay. Free wi-fi - YES! And it wasn't horribly grindingly slow! No need for the advertised 'upgrade' for faster wi-fi. Talbott - please update your rooms and get a new restaurant concept and you will be ahead of the game. Apparently there are enough folks getting deals on rooms here so they are pleased, but we were sadly not.
"
