deceptive,hotel,polarity,source,text
truthful,palmer,positive,TripAdvisor,"Stayed here October 31 through November 5 for a cconference. This is beautiful hotel and the location is perfect. The Art Institute and Millenium Park is a short 2 block walk from the hotel. My room was small, but beautiful. The bed was comfy and there were plenty of pillows. Alas, no coffee maker in the room...The staff was helpful and friendly. I'd stay here again! 
"
truthful,palmer,positive,TripAdvisor,"Just returned from a week in Chicago with the family. This hotel was perfect for us. Location is great, kids loved the pool as a place to wind down after a day of museums, touring, ball games, etc. We checked in through Hilton Honors Desk as opposed to the regular check in line. Even though our reservations were through priceline at a reduced rate, they gave us a pick of the the rooms. The room had a large closet which helped with the amount of gear we had with us. Used valet parking which was hasselfree. We had a great experience and would stay there again. 
"
truthful,palmer,positive,TripAdvisor,"We just returned from a weekend at the Palmer House. We normally stay north on the Mag Mile but wanted to be closer to Soldier's Stadium and the Art Insitiute this time. We were able to upgrade to a suite upon arrival at half the price that we paid for a regular room at the Four Seasons two weeks earlier. What a suite!! It was huge. The basic living room, dining room and kitchen/wet bar area was one large room. Up to three additional bedrooms can be added by the use of connecting doors. All rooms were spotlessly clean. They even smelled good. Lovely soaps, robes, etc. Lots of large closets. The bathrooms were older but well maintained. Much better than the ones at the Four Seasons. The furniture was nice but worn in some spots. The beds and linens were excellent. Room service was fast. The food and service were great. The pool and workout areas were clean and well maintained. We had one small problem with a burned out lightbulb in one of the lamps. Maintaince arrived quickly with a new bulb. They wouldn't allow me to tip them!! Check-in was somewhat slow as the hotel has been sold out for several weeks. This is a very large hotel, so they have to move a lot of people and rooms. Also, the hotel does not have views as it is configured like an 'E'. All in all, the Palmer House is a good value for the money. 
"
truthful,palmer,positive,TripAdvisor,"My wife and I stayed for 2 nights and loved it. Our stay was booked for us by Virgin Atlantic when we booked our flights from London to Chicago. We were not quite sure what to expect but were reassured by the Hilton brand name. In the event we found that the airline knew what they were doing when they suggested this hotel. On arrrival we got a warm welcome and the check in was quick and efficient. The interior of the hotel is spectacular and looks like has been refurbished to reflect the decor as it would have been when it was built. The room we were given was a good size with 1 Queen bed which was particularly comfortable. The hotel is conveniently located with restaurants nearby. The first night we ate at the hotel's own gourmet restaurant (The Lockwood) which did not disappoint. The breakfasts are also served in this restaurant. We had the buffet both mornings and these were good value for the quality offered. Generally we found the service in this hotel good and the staff very helpful. A nice touch was that when we checked out of the hotel to go to our next destination the car we had booked to pick us up was a few minutes late arriving. A member of staff supervising the doormen saw us looking a bit lost and came over to assist us find the car when it did arrive. Overall I would thoroughly recommend this hotel for both business and leisure stays for both quality and value for money. 
"
truthful,palmer,positive,TripAdvisor,"We booked this hotel using points on our credit card. When we arrived, we were immediately greeted by a friendly face. We arrived several hours before check-in. However, they let us check-in early. They also gave us a free room upgrade. The hotel is absolutely stunning! In addition, it is off of State Street. There are many things to do - shopping, dinning, theater. It is also close to public transportation if you would like to go to the United Center or the airport. The hotel also allowed us to have a late check-out at no additional charge. The room was so dark and quiet we slept in. 
"
truthful,palmer,positive,TripAdvisor,"I booked this hotel for $75 on Hotwire with mid-level expectations for one night. Totally blown away. Arrived on a Sunday night. Gave car to valet ($51/night). Lobby was a social people watching scene with swank music. Check-in was smooth and easy. I asked for an upgrade and was told no free upgrades to 3rd party bookings. Upgrade to suite was available at a cost. I passed since only 1 night stay. I asked for a nice, quiet room away from noisy housekeeping and ice machine. Received room 10-120. Room was huge with 2 beds. Felt like 400 square feet. Newly renovated last year. Bell hop told me some rooms are very small so I totally lucked out! Service from start to finish was top notch. Everyone had a smile on their face. Always spoke with great respect and made us feel welcome. Ordered room service at 10:45 PM. Arrived in 1/2 hour. food was so-so. Had pancakes in Lockwood for breakfast. Very good food and very good service. Strong coffee. Hotel is right on State Street shopping. FYI - Rooms on floors 15 and below were renovated last year. Rest were done 5 years ago. For the price, it was a great bargain! Only complaint is bathroom is small. 
"
truthful,palmer,positive,TripAdvisor,"It has been a couple of years since I stayed here, and got it for a night last weekend on Hotwire. I paid only $100 and stayed a Saturday night. I was very impressed with the redecorating done to the hotel. The lobby has always been great, but the rooms were a little shabby in the past. Not any more, as the hotel has been redecorated in the last few years. The location is still amazing, and with the Berghoff open again, there is a great restaurant within walking distance. 
"
truthful,palmer,positive,TripAdvisor,"Spent three nights at the hotel for a girls weekend. The staff was wonderful, room was beautiful and location great. You can take the train directly from Midway and walk one block to the hotel. Very close to museums and restaurants. I have stayed here before and it always proves to be a great choice for a trip to Chicago. 
"
truthful,palmer,positive,TripAdvisor,"I stayed at the Palmer House for @ $150/night on a corporate rate. The bed was excellent, the linens/towels were top of the line. I did not find my room shabby, as other reviewers noted. The Palmer House is over 130 years old. Rooms have older woodwork and classic furniture; I think that lends to the ambience of the place. It is expensive, and I'm not sure I'd stay there if my company weren't picking up the tab. But the hotel itself is still awe-inspiring. 
"
truthful,palmer,positive,TripAdvisor,"We just got back from a great weekend in Chicago and have no complaints about the Palmer House. It's very easy to get to from O'hare(the Blue line on the EL train) and then just a 2 block walk from the train station. The hotel itself is beautiful and the staff is super friendly and go out of their way to help. We booked an air/hotel package deal on Expedia. We expected to stay in a room with a full size bed but for only $45 extra per night we upgraded to the Excutive level! Best decision of the trip. We had a beautiful room with a King bed,down comforter,robes,plush towels etc...it also included a nice Continental breakfast each morning,all day snacks and beverages and a great happy hour! We took advantage of this every day. The location was great..lots of shopping along State St. and to get to the Magnificent Mile was a $5 cab ride or a 20 minute walk! We'll be back to Chicago and the Palmer House! 
"
deceptive,palmer,positive,MTurk,"The Palmer House Hilton is located in the heart of the theatre, financial and shopping districts of downtown Chicago. It is walking distance to museums, shopping, government and corporate buildings. The location makes it perfect for visiting Chicago. The rooms are luxurious, with super comfortable beds and soft sheets. The rooms was clean and quite nice looking. The hotel's restaurants are amazing. The hotel would definately exceed your expectations, whether you are a business traveler or there on vacation. 
"
deceptive,palmer,positive,MTurk,"The Palmer House Hilton hotel has it all for the business and leisure traveler out there! I stayed at this hotel on business and all I can say is WOW!!! One of the main things that I liked about the hotel was the indoor pool! I loved being able to go swimming even though it was December and 5 degrees outside! Also, the hotel does offer wireless in the room and this really came in handy for me to keep up with my work after my meetings. I dined at Lockwood Restaurant and Bar and the food was amazing for a hotel! One thing that was a minor negative is that pets are allowed and my original room was next door to a barking dog, but the hotel staff was fantastic as switched up my room so I didn't have to deal with that! All in all, this hotel was fantastic and I look forward to the next time I get to stay here!
"
deceptive,palmer,positive,MTurk,"I stayed here with my family when we were in Chicago on a family vacation. All I can say is WOW! A fantastic experience all around. First off, the hotel is magnificent, the lobby/entreway is jaw dropping to say the least. Everyone we dealt with from the desk clerks, to the cleaning staff, to the doormen were all exceptionally cordial and friendly. The rooms themselves are fantastic, perfect for a business person there for a stay or for a family there for recreation. The new Serenity beds that the Hilton offered were to die for! One of the most restful nights sleep i have had in years! The kids loved the Ipod docks in the rooms and my wife and I loved th fact the kids could keep their bedroom ice cold like they like it and we could keep it warmer in ours. As usual, it had wifi, which was ultra cheap and very very fast. Over all i highly recommend The Palmer House Hilton!
"
deceptive,palmer,positive,MTurk,"My stay at The Palmer House Hilton was wonderful. I was attracted to this Hotel because it was going to be me and my finance's first time in Chicago. The location of the hotel was perfectly placed Downtown Chicago We took advantage of the Hilton Bed and Breakfast Special. Upon Check in on Friday afternoon we went to the Lockwood restaurant before going to the room for the weekend. We stayed in a One Bedroom Suite with a King Size Bed. The Hotel was spotless. I have never been in a Hotel Room that was so clean. The portions of food was perfect, and everything they provided was on point. I would recommend this hotel for anyone who is going to visit Chicago for the first time. The staff is professional, and let you feel like a King and Queen.
"
deceptive,palmer,positive,MTurk,"The Palmer House Hilton hotel takes luxury to a whole new level of existence. The rooms are beautifully decorated, with class and superior quality furniture. The hotels restaurant 'lockwood' consist's of delicious French and Italian cuisine. The location is in the prime area to downtown, and shopping areas. This hotel is suited for pristine guests, and those who are not willing to settle for less. If you're looking for not just any stay, but a stay in luxury, you should give The Palmer House Hilton a try. It is one of the best of the best in Chicago, and your stay will be one to remember.
"
deceptive,palmer,positive,MTurk,"My husband and I recently chose the Palmer House Hilton for a rare couple's getaway from our usual life, and an escape it truly provided. There is something to be said for all the modern amenities combined with an aesthetic drawn from a grander and more luxurious time, let alone with ever-elusive accessibility for a wheelchair user! A bonus was that we did not need to feel like we must lug half our usual household with us, because things like alarm clocks, hairdryers and ironing boards were already there, electronic media even available for rent. With a comfortable bed, control over how the room felt, no need to search elsewhere for coffee and excellent room service at our beck and call, we had to remind ourselves that we had planned to leave our room to take advantage of all the Chicago culture in close proximity. Too often a hotel is an overpriced way to get out of making your own bed in the morning, but the Hilton was a true vacation. Thank you.
"
deceptive,palmer,positive,MTurk,"A hotel made for royalty. Decked out to the top with luxuries you could only dream of, it is an amazing experience! It's located right in the middle of everything in Chicago, and pulls in all the best attributes of the city into one fun filled experience. The customer service was fantastic, as they were very responsive and polite to my requests and fixed any complaints without a complaint of their own. A beautiful experience that I would certainly do again!
"
deceptive,palmer,positive,MTurk,"My husband and I stayed at the Palmer House Hilton in Chicago for our anniversary. The hotel was beautiful and luxurious as one would expect from a Hilton brand hotel in a major city. The service was excellent with check-in and check-out going smoothly. The location of the hotel was ideal for us as we had plans to attend the theater, visit the Lincoln Park zoo and picnic by the lake. All of these were very close to our hotel. The price was reasonable for the location and luxurious accommodations. We also enjoyed the hotel restaurant and lounge. Highly recommend. 
"
deceptive,palmer,positive,MTurk,"We really enjoyed our stay at the Palmer House Hilton. We were in Chicago for a weekend stay, and wanted something close to State Street, and convenient to the theatre district and the museums, and Michigan Ave. shopping. This is a grand old hotel, with just about every amenity one could wish for. The lobby is fabulous, and the hotel also has some nice restaurants . Our room had a nice king sized bed, and was pretty cozy. Hotel employees were very nice and helpful to us. I would definitely recommend this hotel if you want a 'grand hotel' type experience at a reasonable price for the many amenities and in a very convenient spot in downtown Chicago. You will definitely feel special.
"
deceptive,palmer,positive,MTurk,"Everything experienced at this hotel was grand. The hotel itself is stunning and the architecture is amazing. From the moment you walk into The Palmer House, you are greeted by friendly helpful staff. The rooms are out of this world with no detail overlooked. Comfortable beds, amazing bathrooms and breathtaking views of Chicago. If you are looking for an extravagant hotel for your next visit to the windy city, i would definately recommend you stay here. Experience Chicago like never before.
"
deceptive,palmer,positive,MTurk,"The Palmer House Hilton is an incredible break from the real world. The lobby is a throwback to the grand era of travel, and you can just imagine people stepping off the train with their steamer trunks. The lobby is luxe and gilded, with soaring ceilings and is staffed with friendly, accommodating employees. The rooms are plush, with each bed furnished with a Serenity Dreams topper for extra comfort. The room decor is modern and sleek, a world from the tacky furnishings in most hotels. For your convenience, there's a fully-stocked business center, pool, fitness room and workout area - something to accommodate the solo, business or family traveller. 
"
deceptive,palmer,positive,MTurk,"An excellent vacation destination. Clean rooms and many nice features. Superb location and proximity to local attractions. Staff is always friendly and eager to help. Highly recommended to anyone looking to travel to this area. 
"
deceptive,palmer,positive,MTurk,"My husband and I snagged a great deal on a weekend trip to Chicago, and decided (at the recommendation of friends) to stay at the Palmer House Hilton. The only word we can use to describe it is 'amazing'! Walking into the lobby feels like stepping back in time, it is simply breath-taking. Be sure to check out the ceiling, I have never seen one so beautiful outside of Europe. We checked-in without any issues and were assigned a very lovely room with the most comfortable bed I have encountered in any hotel. Everything is in walking distance of the Palmer House, you couldn't hope to find a better location for exploring downtown Chicago. Everything was perfect with our stay here, I would not stay anywhere else in Chicago from now on.
"
deceptive,palmer,positive,MTurk,"The Palmer House Hlton Hotel has to be the nicest hotel I have stayed at in Chicago. I went to Chicago on a business trip for a meeting. When I arrived once I walked in, the lobby was beautiful, I couldn't hardly wait to see my room. The rooms were just as nice, the bathroom was immaculate! We had a meeting in the Clark Meeting Room, even that was nice! I wanted to take a tour of the hotel itself! I was there for about 3 days and because of how convenient the hotel was to a lot of major attractions like, Grant Park, Lake Michigan, Mag Mile which is a shopping heaven, and the Navy Pier, it never really like the normal stressed out meetings. I love Chicago and I now have a new favorite hotel to stay at while I'm in town. 
"
deceptive,palmer,positive,MTurk,"My husband and I stayed at The Palmer House Hilton last month to celebrate our anniversary. What a wonderful hotel!! We had such a great weekend, largely thanks to The Palmer House. Every amenity we could want was right there at the hotel, at our fingertips. And the location is perfect--right in downtown Chicago. We stayed in one of their one bedroom king suites. It was exquisite--so elegant and beautiful. It was easily the most luxurious suite we have ever stayed in. The service was impeccable. Every employee we encountered was both pleasant and eager to accomodate any need we expressed. We had our anniversary dinner at the Lockwood Restaurant in the hotel. It was delicious! We will definitely return to the Palmer House Hilton for our next special weekend getaway. 
"
deceptive,palmer,positive,MTurk,"The Palmer House Hilton was recommended to me by a friend who had visited Chicago the previous summer. I was very happy with the location , and was able to visit the nearby Lake Michigan and Millennium park (beautiful!!). The rooms were good size , and the right amount of luxury for the price. I didn't use room service much , but when I did everything was in order. 
"
deceptive,palmer,positive,MTurk,"The Palmer House Hilton in Chicago is by far the best experience I have ever had away from home. From the moment you walk into the elegantly appointed lobby, you will never want to leave. The multiple ballrooms, board rooms and private dining rooms make this the perfect site for weddings or business events. If you're looking for leisure activities, there are two bars, the Lockwood Wine Cellar, and an indoor pool. The staff is professional, friendly and helpful. Room service is excellent, and the hotel is conveniently placed to several major attractions in the city. 
"
deceptive,palmer,positive,MTurk,"Very beautiful hotel. The historic features of this hotel make it absolutely amazing. This hotel offers many great guest accommodations of which I enjoyed the spacious, tidy rooms. The staff here are very friendly, helpful, and professional. The concierge went out of her way to make sure we knew about the area and not just what was in the hotel. I especially enjoyed the service at The Lockwood Restaurant here. Our server was excellent and the food was delicious! I must say this hotel exceeded my expectations. All in all, my stay was awesome!
"
deceptive,palmer,positive,MTurk,"If anyone is traveling to Chicago, I would strongly recommend the Palmer House Hilton. I have spent two nights in this hotel during a recent business trip and I was impressed by the elegant feel and look of the hotel. I had a guest room with a double bed. At the first sight, the room had perfect decor. The double bed looked comfy and cozy. It wasn't just a room because it also came with high speed internet and personalized listening options which were great features for a tired traveler like me. Since I was in a hurry in my two-day stay, I didn't have time to wander around the town for food. It wasn't a problem because the hotel offered a few places to dine or simply for snacks. The good thing is that their bar and lounge opened late at night. I can assure you that they had great quality food and drinks. If you are just touring the city, the hotel is quite close to parks, museum, and a lot of shopping places. If you just need a place to stay, the view from the hotel was pretty good as well. Among all the hotels I have spent time in, the Palmer House Hilton tops the list. 
"
deceptive,palmer,positive,MTurk,"Amazing! I was swept away when I walked into the hotel it was gorgeous. The staff was very nice and helpful the hotel was very clean, and the food was delicious. We stayed two nights and the first night we went to the Lockwood restaurant and we were blown away by the food. It has to be the best food in Chicago the atmosphere was very classy and warm and the wait staff was very precise. The decor in our rooms did not look like any hotel I had been at they were very elegant and inviting. I cannot wait to go back it is a true escape from daily life.
"
truthful,palmer,negative,Web,"The heating in our room didn't work and wasn't repaired depite numerous requests, the rooms were very small, the litter in the bin remained in the bin for the whole stay, the cleaner made the bed but nothing else, when we returned home my credit card statement showed that the hotel had charged me for the 5 night stay despite my having pre-paid through a travel agent, it took the hotel 2 months to re-credit my card without an apology or offer to pay for my numerous trans-Atlantic phone calls to them.
"
truthful,palmer,negative,Web,"Will not stay here again. We were here pre-construction so didn't have the noise problems that others are now experiencing. But room and service quality were so poor that we will not return. Our suite was large enough, but it was dirty, dated and worn. The bed linens were stained and the bathroom did not appear to have been cleaned properly. Public hall areas had room service trays sitting for two days, disgusting. We (politely) requested housekeeping to touch up our room and pick up trays and they never showed. We had paid for the King Tut Package, which was supposed to include tickets to the exhibit. They had no record of this and didn't honor it. Of course, the exhibit was sold out, so our main reason for visiting Chicago was ruined as we weren't able to see this part of the Field museum. My (also polite) letter to Hilton and the manager was never acknowledged. Very very disappointed in this property and am now avoiding Hilton in general when possible.
"
truthful,palmer,negative,Web,"First of all, Expedia.com charged me for an additional person per my instructions but when I arrived at the Hotel these monies were not included and the complimentary breakfast was not offered. The Hotel service person who checked us in forgot to give me back my parking ticket but left a generic message for me stating that there was an envelope at the front desk. I had to wait in line for another 20 minutes to discover this the whole time this person was looking at me and never said a word!! I was charged and paid for parking adjacent to the Hotel. When we went to leave the gate would not open. We had to find the parking garage office and the Manager had to call several times over to the Hotel until finally someone picked up. They confirmed my payment and then we were allowed to leave the structure. The Hotel itself is beautiful!!! The bell hops and doormen were just wonderful. They were more than helpful and gracious but the internal staff were rude and not helpful at all!!!!
"
truthful,palmer,negative,Web,"My husband and I and our 10 month old took a quick trip to Chicago. We stayed one night at The Palmer house after reading that they were a four star hotel. I guess I am just confused as to why they are a four star hotel. Yes the lounge area is nice but the rooms were so small I couldn't set up a pack and play for my son. I had to call and 'upgrade' my room just so my son could have someplace to sleep. The lower levels have been updated which makes them slightly better than a Holiday Inn. The wall paper is peeling away from the walls and the shower was dirty. I will NEVER stay there again.
"
truthful,palmer,negative,Web,"The hotel is excellently situated for visiting The Art Institute or Millennium Park. It is an 'old classic' of a hotel, and the main lobby is a must see, but I would not stay there again. The problem with any hotel dating from long ago (the current one was built in 1923-25) is that, even with extensive remodeling (which was done in 2007-2009) it is hard to create spaces that are comparable to what is expected today (in many cases the walls are load bearing so cannot be changed too much). We had a reasonably sized room (king bed and space for a desk and lounge chair) but the bathroom was very small with little space to spread out toiletries. Also, there was no coffee machine in the room - something I have come to expect in virtually all hotels these days. My major complaint about this stay was the Executive Lounge. It is usually worth while to pay the extra for access - in most hotels it is not much more than the cost of two breakfasts and there are usually some hors d'oeuvres in the evening along with a modest wine at a modest price. (Since we are currently at the diamond level in the Hilton Honors program, we get access for free at the Hiltons but I usually upgrade at other chains such as the Hyatt.) At the Palmer Executive Lounge I ordered a couple of glasses of wine (there was a bartender on duty) and was slightly surprised by the cost - $9/glass which came to $21.44 for two with tax and tip - and was even more surprised by the wine. It was about the worst wine I had tasted in many years. I didn't think it was even as good as Trader Joe's cheapest $2.99 wine that I tried a couple of weeks ago. Unfortunately I didn't get a look at the bottle to see what it was (although I did notice that she had to fish it out of the back of a cupboard). I noticed that a couple of groups in the executive lounge had brought their own wine in - and I can understand iot at the prices they were charging. It then occurred to me that the wine had been sitting around open for some time. I checked the room service menu and saw that they offered three red wines by the glass - the same three varietals as at the bar. The cabernet was a William Hill at $10.50/glass from room service. I presume that what I had had at some time been a William Hill that had been left to turn to vinegar. It was slightly more expensive from room service, but I hope that it was in a lot better condition.
"
truthful,palmer,negative,Web,"I stayed at Palmer House for one night in early January this year. During the check in, the front desk lady asked me to show my confirmation letter of my reservation. I did not bring the confirmation with me because I had not been asked to present it in other places during check in.So she asked to print out one copy in their business center and bring the confirmation to the bell station to get the room key. I did what she told me and went to the bell station. However, people at the bell station was totally confused and none of them have the key. A bellman was nice enough to help me go ask their staff at the front desk. I finally got checked in after waiting at the lobby for about 15 minutes. As other people pointed out before, the room I got was small and old with a twin bed, and I could hear people next door using the bathroom. This was not a pleasant experience, even though I paid over 100 dollars to the hotel.
"
truthful,palmer,negative,Web,"The Palmer House has a beautiful lobby with a great bar and restaurant. The rooms are way too small!!! Two people in a room with a King size bed can barely move around. Not enough room for two suitcases. Our room was very outdated-reminded us of the movie The Shining. VERY NOISY!!!! Don't expect a quiet stay. You can hear EVERYTHING that your neighbors are doing and saying not to mention everything that is happening in the hallways. We requested a room change as soon as we checked in. The room that we originally were in had a huge square cut out of the wall that had exposed pipes, bricks, dirt and dust. Oh and the construction for their renovations starts at 7 a.m. during the week. We will never stay at the Palmer House again. You are better off spending a few more dollars at a different hotel.
"
truthful,palmer,negative,Web,"Ok, I just feel if you're paying well over $200 for a room you should get something to show for it. The location was on Michigan Ave but if I pay just a little more I could have had way better (Peninsula, Park Hyatt, shoot the Omni was 10x better). We ordered a deluxe executive suite, and it was so below sub par. The room was very small (so small the ice bucket was in the closet), the bathroom was just as small, just well lit (a plus). Wallpaper was peeling, outlets barely covered, no view. The only thing appealing was the bed, and that may have been because I was so tired. And we were really excited because this is the Palmer House. The Palmer House does have nice restaurants: the Lockwood (quiet, distinguished) and the Potter's Lounge (grown/sexy)
"
truthful,palmer,negative,Web,"How about this had reservation confirmation in hand and still had to argue with the registration desk about price on reservation. She tried to charge me price on bill they slide under your door. Sorry not on my watch! Then about this room you gave me I understand this place is old but for the price you charge how about some indoor plumbing! You take a shower and the tub fills with water will not drain this is absolutely redickulas for this being a Hilton I think you should step back and take a look at how this place is operating. Registration: Fail Parking price: Fail Plumbing: Fail Thank you Hilton for for my super 8 experience in Chicago.
"
truthful,palmer,negative,Web,"I have stayed at the Palmer a half dozen times in the past and it has been ok. The main drawbacks are the check in desk is always slow and they charge you to use the fitness center, which is truly annoying. In addition, there are so many rooms you often have to walk a hundred years to find your room once you get off the elevator. Other than that, it is a classic old hotel with some yesteryear charm. But, the room they gave me most recently was so small it was laughable. The door to the bathroom could not open as it hit the desk, and the chair to the desk could not be properly pulled out as it hit the bed. There was no room for them to put the TV in front of the bed, so they shoved it off to the side. Room 23242 makes prison cells seem roomy and I promise that no one who works there would ever put someone they know in this hovel. It should not be sold as a hotel room.
"
truthful,palmer,negative,Web,"Beautiful historic hotel -- and since I'm in historic building business, was looking forward to stay. Moved rooms on second night because of loud party in adjacent suite, they escorted me to a room that was completely torn up -- duct work torn apart in bathroom, lamp fixtures literally falling off wall, mirror torn off wall, etc. Ended up in a room on 20th floor -- much nicer, but yesterday waited 10 minutes for elevator on two separate occasions. Only two of three elevators to top floors work -- and these two elevators skip floors, so you can be stuck waiting for ever. When I raised this to hotel staff, was told this was an old hotel and basically to stuff it. Umm, no. This is not an old building problem, this is a fixable elevator problem if anyone cared enough to fix it. Thumbs way down, stay away. Go to the Drake or Knickerbocker if you're looking for old world charm, sans hassle.
"
truthful,palmer,negative,Web,"The hotel is almost always very helpful. This stay caused me to re-think if I like the Palmer House. I had dirty covers for the bed. It was also the smallest room in the hotel I am sure. My husband and I usually come 8 times each year. He is there doing Business and CTA work. We are not pleased with the size of the room at all now. Rooms have always had two chairs, desk, and usually 22 by 25 feet. Not this room on the 11th floor. It was only 15 X 17 approx. The service men at the doors have always said a welcome but not this time. In the past we had a bell man steal a $300. pair of sun glasses and the hotel did nothing about our loss financially.
"
truthful,palmer,negative,Web,"I stayed in this hotel for 5 days in November together with my colleagues. Internet only wired available for 20 additional dollars a day. No fridge or microwave included in the price. Our room had two too soft full size beds. In the hall way the wallpaper had come off the wall. Who doesnt believe it, check out the 16th floor close to room 212. With discount we paid more than 300 dollars a night which is ridiculous. I stayed in the Hyatt Regency before for much cheaper and that was way better. The restaurant in the main hall is very nice and the food is tasty, but although being almost the only customer it took forever that the food got served. please stay away and take one of the plenty alternatives nearby.
"
truthful,palmer,negative,Web,"We stay at the Palmer House when we attend conferences in Chicago. It is a stately building. But this year, there were ... problems we have not had before. First, they now have wi-fi available, but it is not free. The cost is $7.50 per hour. On-line it indicated that Hilton hotels charge about $4, but this was almost double. Many hotels have free wi-fi. Wi-fi is wi-fi, so the level of service is not a factor that could justify this exorbitant cost. They also charge for their fitness center, even when you are only going to use the machines. There is no business center in-house for copies, etc. Our bed was against a wall that separated us from the bathroom in the next room. It did not separate us from the bathroom noises. When someone took a shower (at 5:30 a.m.), the pipes 'sung' like old pipes do,but very loudly. An empty wine glass sat outside someone's room door for days without being picked up by housekeeping. The concierge desk had only one person and there was always a line. If you called down, you were put on hold while they dealt with the people in the line. The staff were all very nice, and the location can't be beat, but the luxury prices for normal services felt like a ripoff this year. I doubt we'll return....
"
truthful,palmer,negative,Web,"After Leaving some important documents in the room, I called and asked for the lost and found department... SEVEN TIMES over the course of a week. Eventually I had enough and asked for a manager and was put on hold then disconnected. Finally , a deceivingly friendly operator PROMISED me she would have someone call me back in a few minutes, It never happened. So Avoid this place because after they rip you off once they'll keep doing it later. They cannot be trusted at their word
"
