deceptive,hotel,polarity,source,text
truthful,james,positive,TripAdvisor,"took a weekend trip with my wife. got a great rate with valet included, paid a couple extra bucks for the larger room. staff was nice, workout facility was great. room has current decor, but was starting to show some wear. watch the concierge, she suggested a pretty bad restaurant to us. 
"
truthful,james,positive,TripAdvisor,"The James Hotel met and exceeded our expectations. A haven of cool, uncluttered comfort in a hot, crowded but congenial city. Located within steps of some of the greatest art, architecture, culinary and cultural opportunities anywhere in North America, the staff of the James provided us with a home away from home for the week we visited. The check-in was quick and flawless and the king suite a calm, restorative oasis. It is difficult to over-praise the friendly, attentive staff; this is a hotel that truly has its act together! The day before our visit ended, we experienced problems with the room's air conditioner. When the technician was unable to quickly solve the problem, we were immediately upgraded to a one-bedroom apartment with stunning views of the Chicago skyline. We eagerly await the opening of new James Hotels in other cities. 
"
truthful,james,positive,TripAdvisor,"Stayed for 2 nights at The James, wonderful location 2 mins walk to Michigan Avenue with all the shops. Staff here were all incredibly helpful and genuinely friendly. Nothing was too much trouble. Rooms are huge and the beds the most comfortable I have slept in. Room was very clean, had separate seating area with sofa and chairs with a 42in flat screen tv. There was a bar area with stereo, mini bar and coffee maker. There was another flat screen tv in the bedroom area. Bathroom very good with complimentary shampoo, conditioner, shower gel and body lotion. Hotel is also 'pet friendly'. There was even a large bowl of iced water and a barrel of dog biscuits at the front door of the hotel !!!. Pets even had their own options on the room sevice menu. 
"
truthful,james,positive,TripAdvisor,"I try to stay at the James every time I happen to be in Chicago. There are other good choices in town, but nobody has what the James offers: superior service - aka class meets efficiency -, metropolitan design and comfort with an attention to details I found only at the W in Seoul, and what always plays a role meaning a convenient location ... Then they get to you with small unexpected touches that make the difference ie: I was about to take off and drive North, it was a hot July day...one of the staff members handed me a bottle of water. A small gesture. Unexpected and appreciated. The management AND the staff understand what we expect and more importantly, what we need. AND they consistenly execute against that. 
"
truthful,james,positive,TripAdvisor,"I have stayed at many hotels traveling for both business and pleasure and I can honestly stay that The James is tops. The service at the hotel is first class. The rooms are modern and very comfortable. The location is perfect within walking distance to all of the great sights and restaurants. Highly recommend to both business travellers and couples. 
"
truthful,james,positive,TripAdvisor,"The thing that makes this such an enjoyable place to stay is the staff who were all excellent and polite and the service was impeccable. The room was very clean, the beds were comfortable but it was a little small and the water in the bathroom was not very hot. Other than that it was a great place to stay. 
"
truthful,james,positive,TripAdvisor,"My stay at the The James was perfect. My room was thoughtfully designed: the lighting, the storage space, the bar area, the eating nook and everything else in the room was purposeful and pretty to look at. The staff was friendly and and genuinely accomadating. The restaurant (Primehouse) echoed the above. Great service and one of the best steaks I've had in a very long time. 
"
truthful,james,positive,TripAdvisor,"We have just returned from a week at the James Chicago. The hotel is fabulous, very chic and chilled. The service is beyond compare. Check in and out were swift and painless. The Concierge service is also super efficient having located an excellent hair salon and a couple of fab restaurants for us during our stay. The hotel restaurant itself is rated 5 in the top 10 in Chicago - voted by Chicago residents. We stayed on the 14th floor with great views of the city. The room (a deluxe king) was equipped with a great selection of cocktail making lovelies, hairdryer, safe, tv, robes & slippers, a very interesting selection of minibar items (one of which was a real surprise!) including crisps/snacks a first aid kit and an umbrella! We also had a spotless and elegant bathroom with Kiehls products and a cosy little dining area. The ipod dock/CD/radio and complimentary chillout CD were a nice touch and husband liked the enormous plasma tv. The super comfy bed ensured a good snooze and complimentary WiFi allowed us to plan our next day's activities from our bedroom. We were so busy touring around the city we didn't get an opportunity to use the gym or the spa - both of which looked fab. The bar/lobby area is a haven of civilised tranquility with smooth music playing in the background to help you chillout that bit more. Staff are attentive without being fussy and a good selection of drinks and bar snacks are available. The barman mixes a mean mohito ! This hotel is full of nice little thoughtful touches to make people feel welcomed and cared for e.g. The Virtual Tuck In service - basically a couple of PCs with webcams to allow people to say goodnight to their children when they're away from home on business. Also the dog biscuits and water outside the front door for our furry friends. Next visit to Chicago I'll definitely be staying here and wouldn't even consider an alternative if The James can maintain these standards. 
"
truthful,james,positive,TripAdvisor,"The James hotel is located close to everything in Chicago, the miracle mile, Pizza House Uno,Rush street, The Water Tower everything. We walked everywhere because everything was close by. The rooms are very modern and a little on the small side. But the bed was very comfortable, Very! The service is very good and the calls are answered professionally and nicely. All service was very fast and through. The lobby is a liitle small but that keeps the riff raff from hanging out in it, the bar service was good. The drink prices were high but what do you expect in a hotel bar. I got a great deal from leading hotels of the world for my stay of 3 days was just over $400.00 for a 5 star hotel that's cheap. Due to the location, price and service I may stay there again. But I think my next trip may take me to Trump's hotel in Chi Town. The James is a good stay . The doorman at the hotel are Great! Always pleasent, with a smile and very good service. 
"
truthful,james,positive,TripAdvisor,"My significant other and I recently spent 3 nights at The James and on the last day I said, 'I wish we could stay longer'. That good! The room was immaculate and a very pleasant surprise from the moment you open the door. Everything is high tech. Plasma TV, CD/Radio, Projection alarm clock (love that so much bought one today). If you wanted room service you got it from David Burke and the mini bar and liquor selection was plentiful. They even have a four legged friend menu. The bathroom was pleasant with bathrobes/slippers and upscale products provided. The bed was the best in a hotel ever. Linens were crip, white and fresh. Maid service twice daily with turn down service. Safe in room, ice delivered, iron, hairdryer all top of the line. The filtered window shades blacked out the light and matched the modern decor. Mid-century style with funky chair/ottman, cubes and a table with nightstands gave us plenty of room and felt like comforts of home. The staff was courteous and accommodating. The library, free internet access, in room wifi were extras we didn't expect . Bar/lounge areas seems to be frequented by locals enjoying cocktails and appetizers in the lobby. Funky artwork. Location, location, location. The best place we've ever stayed not only in Chicago. Highly recommend. 
"
deceptive,james,positive,MTurk,"This was really an unexpected experience for me as far as hotel accommodations go. For this week's vacation in Chicago, I heard several recommendations regarding lodging, but the James Chicago was mentioned most emphatically. I expected an experience of comfort, luxury and customer satisfaction, but I was pleasantly surprised by the level of innovation and forward-thinking employed by every aspect of this hotel. The design is breathtaking -- modern, clean, stylish, sexy -- and its reflected everywhere from the lobby, shops and restaurants, to the stunning guest rooms themselves. My family and I felt energized by the smartly sleek environment we were in, and were impressed at every turn by the sophisticated take on hotel decor. Far from a traditional hotel experience, this was like moving into chic, exclusive downtown apartment, and truly an upscale adventure in modern luxury living. Impressive, too, was the hotel's overall approach to its guests and its use of the world's resources. From its offer of in-room recycling to the available bicycles for guest usage, the James offers a unique perspective on its place in the world, and gently helps its guests assist in maintaining that balance with ease and elegance. It's a respect that shows through, too, in other areas: support for artistic organizations, charities and other programs of merit, as well as Chicago-centric packages compiled for guests so they can make the best of their stay, whether for a weekend, a week, or longer. The James Chicago will definitely be our choice for accommodations whenever we revisit Chicago. In fact, we may visit again solely to stay at the James! 
"
deceptive,james,positive,MTurk,"Do you want to stay in a sleek modern hotel that gives you all of the amenities to conduct your business? Then the James Hotel in Chicago is the place for you. Superb clean lines and sophistication welcomes you on first sight. Followed by spacious rooms, luxurious linens, and all-natural Kiehl's body shampoos and lotions. I absolutely loved my stay at the James Hotel in downtown Chicago. The bathrooms have raised sinks, and all of the luxurious amenities you would want. I absolutely loved the natural wood feel mingled with a modern touch. I felt at home in a very clean and modern atmosphere. I definitely would stay again, and plan to stay at the James in New York as well 
"
deceptive,james,positive,MTurk,"This is one of the best hotels I have ever been in. I went there to see about scheduling my reception party, and was amazed at the architecture of the building, the interior design of the rooms, and the massive spacing provided for each room. Now I recommend this hotel to my associates to hold their important business meetings in the James Club, so that after the meetings, we can partake in a nice meal and drinks. Which brings me to my next point. The James has some of the BEST food I have ever eaten!!! The James Private Club, I feel was made for the elite and upper class. Very classy, very elegant. The customer service is outstanding. I recommend this hotel to anyone needing to hold a reception, business meeting, or just need to have a day at the spa. 5 stars all the way!!! 
"
deceptive,james,positive,MTurk,"Great hotel! Went to see the Museum of Contemporary Art which was great, but this hotel almost had it beat! The rooms (and even halls) are very beautifully done. Great service too. A+
"
deceptive,james,positive,MTurk,"This is a beautiful hotel inside and outside. The rooms were very comfortable and clean. The hotel made my experience of visiting this city even more wonderful, I highly recommend this to anyone. 
"
deceptive,james,positive,MTurk,"I had a wonderful time at the James Hotel while on business in Chicago. The rooms are modern, tasteful and well-kept, while the staff was responsive and efficient. This was the perfect place to unwind after working all day, but also provided an ideal atmosphere to do some more work. 
"
deceptive,james,positive,MTurk,"We decided to stay at The James last weekend with our kids. We reserved the 'Family Adventurer with Paul Frank'. It's a special offer by the hotel to entice visitors to see the local museums and aquarium. We ended up receiving 2 Chicago City Passes, which ultimately paid for themselves and 4 tickets for the Chicago Children's Museum. My kids had a ball. We ended the day with a milk and cookies turn down service and a special pair of pajamas that my daughter adored. All in all, a great weekend where my kids were the focus. The adults certainly weren't forgotten since we had a great breakfast in the room the next morning. 
"
deceptive,james,positive,MTurk,"Just what I needed at James: I can't tell you how impressed I was with my stay at the James Chicago Hotel. I came into town for a week long business conference and was referred to the James by a friend. The crisp, clean, contemporary ambiance made me feel like I was on a relaxed vacation rather than work. It was luxury without being over the top. My room was clean, comfortable and was above all standards comfortable. In my down time I enjoyed a relaxing massage at the spa and happy hour at the 'JBar', and I highly recommend dinner at the 'David Burke Primehouse' The customer service from all the staff members, from front desk, to house keeping to the bartender was excellent. I plan on returning on my spring vist and look forward to another phenomenal experience. 
"
deceptive,james,positive,MTurk,"Our stay at the James in late last August exceeded our expectations. My husband was in Chicago for a business trip, and I tagged along to have some time away from our day to day life. When we entered the hotel we were greeted acknowledged the minute we walked through the doors, and the staff member at the front desk was extremely friendly. He met our needs in a timely manner and patiently answered our questions. The lobby was clean and the ambiance was impressive. Our room was also very clean. I could not have found a better room for those two nights of peace and quiet. The bed was comfortable, and the bedding was the type you could slip into and drift off in. It has been awhile since I have stayed at a hotel where the comforter was not scratchy or too thin. My husband actually commented that he had not seen me sleep that soundly in over a month. The bathroom was also impressive. The water pressure was not something I had to mess with to get perfect, and the heater took no time at all to warm up. Even though I had brought my own shampoo and conditioner, I did give the amenities in the bathroom a try, and like everything else they exceeded my expectations. I did not get a chance to check out the conference rooms, however, my husband had nothing but great things to say about the qualities of the facilities. I truly enjoyed the location and ambiance of this hotel, and if we are ever in the Chicago area again we will definitely be staying here. This hotel met all of our needs from relaxation to business to pleasure. 
"
deceptive,james,positive,MTurk,"I am often traveling on business and I always try to stay at the James. The modern design of the lobby and restaurant with wood and glass creates a luxurious atmosphere and the streamlined, comfortable room design give an upscale aesthetic like that of a penthouse loft apartment. The availability of computers and coffee in the James' business centers means I do not have to lug my laptop around the hotel. The James provides the perfect setting for business travelers and is a cozy place to retire to in the evenings. The ease of breakfast service in the rooms means that I do not have to stress or rush, as my time is valuable. I love the James.
"
deceptive,james,positive,MTurk,"I've stayed at several different hotels in Chicago but The James is the best. Everything I need is in walking distance and I find it very convenient to stay there. The staff at the concierge desk is so polite and offers assistance willingly. The room has always been very clean. The bed linens are better that the nice sheets I have on my own bed. Thankfully I don't have to search around for somewhere to stay when I travel there as I've found my favorite.
"
deceptive,james,positive,MTurk,"My husband and I stayed at the James Chicago Hotel for our anniversary. This place is fantastic! We knew as soon as we arrived we made the right choice! The rooms are BEAUTIFUL and the staff very attentive and wonderful!! The area of the hotel is great, since I love to shop I couldn't ask for more!! We will definatly be back to Chicago and we will for sure be back to the James Chicago. Betsy M, Louisville, KY 
"
deceptive,james,positive,MTurk,"Recently my husband and I stayed at The James in Chicago for our 'night on the town'. After taking in a musical, we checked in at The James and were happily surprised with the customer appreciation and delicious room service. The rooms were spotless and we were supplied with fresh towels for everything from showers to the spa to visiting the gym. If I had known that they accepted pets beforehand, it would've been a great environment for our family lapdog. Staying at The James in Chicago made our night a luxurious outing and will be a definite stop next time we are in Chicago.
"
deceptive,james,positive,MTurk,"This hotel is great! I love its interior design of the room. Customer service is excellent! And its gym and spa are gorgeous. If you need to go to Chicago, this hotel would be your best choice! You can also check its website for the special offer, I found a great deal on it! 
"
deceptive,james,positive,MTurk,"the James Hotel in Chicago is by far one of the best hotels that My family and I have ever had the pleasure of staying at. The room service is the best in the area, not to mention the spa in the hotel is to die for. The lobby and the reception area is very contemporary. This is a great place to take the family to relax. I would recommend this hotel to anyone. 5 stars! 
"
deceptive,james,positive,MTurk,"I stayed in on of The James one bedroom apartments for two weeks while in Chicago visiting my daughter. The pre-arrival assistant was incredibly helpful in acquiring some necessities I forgot to pack and left them in my room for me. Later in the week I treated myself to an Asha Massage from their lengthy list of delicious spa services. Afterward I smelled wonderful and was the most relaxed I'd been in years. My room was clean and modern, yet warm and comforting with dark wood tones and lush bedding. I'll certainly be staying with them again in the future. 
"
deceptive,james,positive,MTurk,"We enjoyed our stay at the James in Chicago very much. The hotel is elegant and uber-modern! Each room simply exudes class. I have never stayed in a nicer hotel, to be honest. The hotel features an upscale restaurant, though it is within walking distance of many great dining establishments. There is also a full-service spa at the hotel. The most surprising thing about the James is that pets are allowed; our dog didn't have to stay at home. How cool is that? There are also lots of up-scale amenities like valet parking, 24-hour room service, 24-hour concierge, shoe shine service, and laundry/dry cleaning. The hotel is located right on the Magnificent Mile, so that location is absolutely superb. You are literally steps away from some of the best dining and shopping in the world. I would recommend the James to anyone on business or looking to stay in upscale luxury on a jaunt to Chicago. 
"
deceptive,james,positive,MTurk,"Let me just preface this by saying that I absolutely loved my stay at this hotel. I chose it largely for location as I don't really love to walk that much and I was incredibly pleased with its situation in the city. It was just a couple blocks away from several museums and shopping districts but my husband and I mainly ventured out for food, of which there were great options and the concierge was a great help. We had originally booked the King Guestroom but upon arrival were upgraded to the Deluxe King Guestroom by the front desk. Everyone was remarkably friendly and helpful which is something I look for and remember when I go to stay in a location again. Our room was amazing. Seriously amazing. It was so chic and I just loved the headboard over our bed. There wasn't one little spot of dust to be found. The bathroom was gorgeous and we made full use of the two bathrobes in the closet. We didn't take anything from the snack bar but it all looked delicious. We had dinner at David Burke's Primehouse. I cannot recommend the NY Ribeye more highly. It was fantastic. For dessert we had the brown butter corn cake. I've been trying to replicate that dish ever since I got home. I'm sad to say that I didn't get a chance to try any of the treatments at Spa by Asha but I definitely will make a point to on my return visit. The James Chicago made our trip to Chicago memorable. The staff was friendly, the hotel beautiful, and the food delicious. What more could you want?
"
deceptive,james,positive,MTurk,"My stay at the James Hotel in Chicago was fantastic! The hotel was clean, modern and everything I had hoped for. The staff was fabulous and went above and beyond all of our expectations. All of our needs were more than met and I will be recommending this hotel to all of our friends and associates.
"
deceptive,james,positive,MTurk,"The James Chicago Hotel is located right in the heart of the one and only, downtown Chicago. This wonderful hotel has many classy and down to earth boutique's, and the views are breath-taking. The hotel just has a warm feeling to it, and the hotel staff is more than excellent. This hotel is situated right across from the Magnificent Mile, and only minutes away from the world famous shopping, dining, and fun for all ages. The James is modern and luxurious. The James is definately a hotel that I would recommend and will go back to in years to come. 
"
truthful,james,negative,Web,"I just returned from a 2 night stay at the hotel. I had requested a high floor, quiet room. Neither request was honored. The windows are not well insulated, because the traffic, car horns and sirens continued all night long. On the first night two drunk parties woke us up in the hallway. The safe in our room did not work. Someone had locked it before our arrival. One of the pictures under the tv had been removed, leaving a screw sticking out of the wall. The lights are so dim, that is next to impossible to read. A small alcove with a stained bench had a 'reading light' that was about 50 watts. Our room key cards didn't work, so we returned to the lobby where they recoded them. Upon returning to our room, they didn't work again and we stood there trying over and over again until finally we succeeded with no help from the staff. The bathroom is small and has no fan, so the steam covers the mirrors, and unless you leave the bathroom door open, it does not clear. On Friday night one small cookie was left in our room. What about a second guest. Are we supposed to split a 2 inch diameter cookie???!!!! On Sunday the phone rang with a 7 am wakeup call. We had not requested to be woken up!!!! The concierge did not know the way to get to O'Hare by train, and gave us a longer route than was necessary. I have stayed in much better hotels in Chicago...quieter and more spacious, more elegant and worth the money. This is definitely not worth $400 a month. (By the way, I live in Washington, DC and am used to city noise. This was unacceptable!)
"
truthful,james,negative,Web,"Just returned from the James Hotel after staying at the Park Hyatt. I have stayed at most Chicago Hotels: Pennisula, Four Seasons, The Ritz, Fairmont etc. Had heard a little about the James and the Primehouse at the James. We paid MORE for the room at the James then at any of the above mentioned hotels. What a disappoitment! The room we stayed in had 2 double beds. The toilet broke and overflowed, the tub didnt drain while showering and the HUGE bathroom door that was almost too heavy to close broke several times. The closet had no door but a curtain to close and no drawer space for clothes at all. The room was very small and non descript. Much like staying at an IKEA but without the color. Windows to outside terribly dirty and the elevators dirty and small. The staff however was top notch and exceptionally helpful and friendly. The room had a huge 52' plasma TV that was nice. There is NO way this hotel is 4 star yet. The room rate close to $500.00 a night was WAY of of line. We paid more here than any of the above mentioned hotels. The rate should have been about half of that.
"
truthful,james,negative,Web,"We had a reservation for 3 rooms with 5 adults and 2 kids, got only 2 rooms on arrival. 2 of the corner rooms with an extra room. During the night it was very cold and we were not able to change the a.c., even though we switched it off, it went on cooling, strange! At night it was very loud from the street. In the morning they uploaded something infront of our window and I stood vertically in the bed, not what you need, if you only spend 1 night in a hotel. We came here a few years ago and had it better in mind. The area is in good walking distance to all famous shopping places, very good. Clean and fancy. Sorry, but next time we`ll be looking for a more quiet hotel in Chicago.
"
truthful,james,negative,Web,"My in-laws booked a one night stay for New Years Eve for the two of us to stay at the James. To be brief there were a few things wrong with our stay which will prevent us from returning and advising our friends not to stay there. 1) Shoddy construction of room fixtures: ceiling light was missing leaving a fist-sized hole with wires exposed, BOTH towel racks fell off the wall without being touched, and bathroom door often came off it's sliding mechanism with gentle use. 2) When we reported these problems, employees simply put the towel racks back on the wall without properly adhering them to the wall. 3) Upon check-out, they did not have record of my in-laws paying for our stay, though it was noted on our reservation that they had made it for us. We had to pay for our ($300) gift and the in-laws were extremely upset. When we wrote a letter to management (as a manager was not available to speak with us when we left) we did not receive an adequate apology.
"
truthful,james,negative,Web,"I recently returned from a trip to Chicago with my husband and baby and another couple and their baby. While the room at the hotel was quite nice we had a very negative experience with the front desk staff including managers. When we arrived it took over an hour to check in. We had requested two rooms on the same floor, which the hotel staff had confirmed a number of times prior to our arrival. When we arrived they could not accommodate us and offered nothing to us to make up for it. Eventually after we persisted they gave us half off for our room for one of the three nights we were there. We also asked the concierge to make us a reservation for brunch at a restaurant that would accommodate 4 adults and two babies in strollers. When we got to the restaurant they had only a reservation for 4 adults and had to make special arrangements to fit the babies in. We also had asked the hotel to make us an appointment for a personal shopper at Bloomingdales in order for us to save time shopping. We filled out forms in advance to direct the shopper and when we arrived for our appointment Bloomingdales advised us that they had only received the applications moments before and had not pulled together our requests. After complaining again to the manager at the hotel of these disappointments she advised that she would send something up to our room to compensate. This 'something' never arrived. We will not be making a return visit to this hotel. While the housekeeping staff, location and room were quite nice the over all experience was very negative.
"
truthful,james,negative,Web,"In the 100 degree heat of a Chicago summer, it sucks if your air conditioner does not work. After 2 maintenance men attempted to rectify the issue I was offered a portable fan which on low speed sound as if a helicopter was hoovering over my room. I requested a room change and a not so polite, unsympathetic night front desk attendant stated that was not possible because the hotel was at capacity. Maybe a manager could help me in the morning. The next day went by and no call was received. At 7pm, I called the front desk. No one was aware of my problem. Approximately 45 minutes later, a manager returned my call and stated a double room was available. I accepted it was glee. Anything was better than a room that does not cool below 78 degrees in the middle of summer. I was paritally correct. The bathroom door of the new room did not close. Thank god my boyfriend and I are past the shy part of the relationship. As for room 1618, I believe I was not the first guest to complain about the air conditioner. What's unfortunate is they continued to place guests into this room. And did not offer any reufunds or perks for my sleepless night in the sauna! This hotel need a major overhaul!!
"
truthful,james,negative,Web,"My parents booked five nights at The James for its location and good reviews. They had a terrible first night with defective air conditioning and not much sympathy from the management staff. They sent engineers three times to repair the unit, and they insisted that it was getting cooler when it wasn't, under the rationale that the summer temperature is high and the filter was dirty. At my parents' request, the hotel staff moved them to a lower floor with a queen instead of a king and with neither a rate discount nor an effort to compensate them for the inconvenience and discomfort. The hotel insisted they were fully booked and reluctantly gave them that room. Don't book this hotel in the summer. And by the way, there is no view at all from any of the rooms - except for the windows of other buildings.
"
truthful,james,negative,Web,"We stayed at the James hotel for a 40th birthday. The location was excellent for shopping and restaurants, but also very loud. The room was horrible. VERY SMALL. We had a double/double and it was the size of a college dorm room, plus completely white walls and linens. Absolutely no color except for one accent pillow. It was very sterile and uninviting. We were on the 11th floor and the lobby for the elevator was dark and done in red and balck with minimal lighting. It looked like the entrance to hell, if not a haunted house. Staff was very nice and accomodating. I would not return to this hotel.
"
truthful,james,negative,Web,"Me, My sister and my best friend all went to stay here in the summer of 2004...they said there all spacious suites...yeah right...our room you could barely walk in...and they said theres 2 double beds...yeah well one was a pull out couch...and the bathroom...tiny tiny tiny...and it took forever and a day to check in and the people blamed us for throwing a book out the window and somehow someone knew exactly where it fell from and which room...yeah...i wouldnt stay here again
"
truthful,james,negative,Web,"I stayed in a Deluxe King Suite. No desk to work at or to sit at to eat room service meals. The only table was coffee table height and the couch was some strange futon that was lower than the coffee table (!) and canted forward. Incredibly uncomfortable to sit at and ridiculous for room service meals or to work at computer. Since my room was configured like all the other Deluxe King Suites depicted in on line photos, I have to assume this design flaw with the couch/futon runs throughout the property. Bed was fine and bath was fine but I can't imagine why business travelers would rate this property well. The couch/futon seating is the worst I've encountered in a modern hotel.
"
truthful,james,negative,Web,"I haven't actually stayed at this hotel- yet- but am already disappointed in their customer service. I visit Chicago quite often and usually stay at the InterContinental, but yesterday I read some online articles advertising The James Hotel's 'Cyber Monday Special'. The promo states that if you buy a gift certificate from their website, the hotel will match that amount in 'James Credits' that can be used toward your stay. None of the articles gave an expiration date for these credits. My next trip to Chicago is in April, so I thought I'd give The James a try. I travel frequently with my pet and I've heard they have a very liberal pet-policy. So today I went online and bought a $500 certificate. Me, having the one track mind that I do, somehow missed the part about the credits expiring March 31, 2010. I realized my mistake immediately and called the hotel front desk to explain my predicament. I said I couldn't be in Chicago until April (I'm overseas on business until then), and asked if they could extend my credits an extra month, or it not, refund my gift certificate purchase. I had only just made the purchase minutes before and hadn't even recieved my email confirmation yet. Most businesses offer a 24 hr grace period. The girl at the front dest was extremely rude to me- basically saying 'too bad, it's your problem now'. She didn't even bother to act polite or pretend to be sympathetic about my situation at all. So now that I know this is the kind of service I can expect from The James, I might just call it a wash and stay at my usual hotel, or try Hotel Monaco. I hear they have great service and are good with pets too.
"
