deceptive,hotel,polarity,source,text
truthful,hilton,positive,TripAdvisor,"My family and I have just had a two week holiday in Chicago, and we stayed for a week at the Hilton Towers. We had a fantastic time and enjoyed every minute of our stay at this incredible hotel. The sheer size of the place is breathtaking and the atmosphere is very friendly and hospitable. If you prefer discreet modern boutiquey-type hotels, maybe this wouldn't be your thing. However if you enjoy old style glamour and glitz, you will be bowled over by this hotel. The place literally sparkles thanks to the enormous chandeliers that are everywhere in the lobby. Tons of celebs have stayed here over the decades and the history of the hotel and past guests etc is fascinating. We got a very reasonable rate for our stay and could not fault anything about this very special place! 
"
truthful,hilton,positive,TripAdvisor,"I stayed at this hotel over the weekend of the Chicago Bears Fan Convention (Feb 27- March 1). The hotel is beautiful. I had a Towers room. I had a decent view of the city (Sears Tower). The room was a little small but had two bathrooms (1 King bed). The Tower room has it's own registration area and comes with a free continental breakfast, evening snacks and free sodas throughout the day. The registration/ lounge is on the 24th floor and overlooks Lake Michigan. The hotel was full but service was excellent. The location is convenient but there are a number of homeless people within a block or two (especially toward the El train). We loved our stay at this hotel and never had to take a cab or rent a car. I will stay here again. Hilton offered a Sunday night free on their website with a 3 day stay. This made the cost reasonable (for Chicago). However, the Pavilion restaurant left a lot to be desired. The pub on the first floor was a good place to hang out and have a drink. 
"
truthful,hilton,positive,TripAdvisor,"Thirty years ago, we had a tiny 'room' and indifferent service. This time, the service was superb and friendly throughout, with special commendation for the waiters and waitresses at the coffee shop, the door and bell persons, and the hilton honors person at the front desk. They even lowered our price (to moderately high) when we inquired a few days before our stay. When we want to stay south of the river downtown, we will be back 
"
truthful,hilton,positive,TripAdvisor,"We travel to Chicago regularly and have always wanted to stay at the Hilton Chicago. We booked a PriceLine room on the weekend of the half marathon. The place was busy, but the staff certainly found time for each individual guest. The room was nice and just what we expected. The pool area is also very nice for a downtown hotel. The location was great as we were taking in the Bears 49ers game on a Thursday night and a Sox game on a Friiday night. We would certainly stay there again and would recomment it to others. Great quality even at the regular room price. 
"
truthful,hilton,positive,TripAdvisor,"We booked our stay through Priceline.com and got a great deal. We were only staying one night and we had our 2 year old with us. At check-in, we were upgraded to a suite with a lake view of Lake Michigan. It was beautiful. The suite had a king bed with a living room and a bar and mini-fridge which we didn't need, but if we were staying longer, it would have been a godsend. This hotel is in close proximity with Grant Park which has the beautiful Buckingham Fountain. We walked around the park and even saw a movie being filmed....but if you are looking for a hotel with a lot of restaurants around it, this isn't the one. We ended up eating at the Irish Pub inside the hotel (Kitty O'Shea's) which has great food. (We have stayed here before and always end up eating here.) There are a lot of attractions within a mile including the Field Museum, Shedd Aquarium, Soldier Field, and Navy Pier. They may not be walking distance but we could see them from our hotel window. Overall, we had another wonderful stay at the Chicago Hilton. (Our 4th stay) The only downside is the expensive parking within the hotel.....41 dollars a night is kind of ridiculous. 
"
truthful,hilton,positive,TripAdvisor,"I took the wife and kids to Chicago for one last fling before school started back up. When I checked in, the staff was very attentive, I showed a little consideration for the friendly attitude (small tip) and was upgraded to a huge upper floor room complete with a bar! I didn't get the 'Priceline' glare and it paid off for all involved. The air and water show was underway on the lake front, and we had planes flying over our room. The kids thought it was great. That night we had a great view of the fireworks at Navy Pier. The Sunday morning breakfast buffet at the hotel was very good and the price was not out of reason. The conceirge was very knowledgeable and very friendly. It was one of the best times we ever had in Chicago. 
"
truthful,hilton,positive,TripAdvisor,"My stay was quick but awesome. After a long day, seeing a substantial line at check-in was a bit of a groaner, but then i saw the self-serve kiosks. i was checked in with keys in hand in under 3 minutes. in the morning i was able to check out on the TV in my room. the hotel is a beautiful historic landmark with all the amenities of a modern hotel and all the charm of its 1927 origins. The bed was FABULOUSLY comfortable. i wish i could live there. they have many rooms wtih 2 bathrooms. i stayed in a room like that once with a friend and we didn't know ahead of time that we had two bathrooms. talk about squeals of delight. that was about 7 years ago in virginia beach. i was by myself at the hilton and had no need for a room with two bathrooms, but it's the first time i've seen this since. what a great feature! 
"
truthful,hilton,positive,TripAdvisor,"in the windy city ,this is a very good place.amazing rooms and service.everything is a walking distance .An absolute must for business trio as ease with which you can conduct and schedule meetings here is unbeatable. Good decor and impishly modern 
"
truthful,hilton,positive,TripAdvisor,"We stay at Hilton for 4 nights last march. It was a pleasant stay. We got a large room with 2 double beds and 2 bathrooms, The TV was Ok, a 27' CRT Flat Screen. The coincierge was very friendly when we need. The room was very cleaned when we arrived, we ordered some pizzas from room service and the pizza was Ok also.The main Hall is beautiful. The breakfast is charged, 20 dollars, kinda expensive. The internet access (WiFi) is charged, 13 dollars/day. Pros: Low rate price, huge rooms, close to attractions at Loop, close to metro station. Cons: Expensive breakfast, Internet access charged. Tip: When leaving the building, always use the Michigan Av exit. Its a great view. 
"
truthful,hilton,positive,TripAdvisor,"We stayed here from Nov. 30 to Dec 2 and had a wonderful time. The hotel is just beautiful and the service was excellent from check in to the maid staff to the bartenders in Kitty O'Shea's. We had a room with a king bed that was very comfortable and had very nice feather pillows. You can request other types if you have a problem with feathers. The large flat screen TV was very nice. Bath products were by Crabtree & Evelyn and included shampoo, conditioner, mouthwash and bady lotion. Plenty of coffee was provided. We drank and had snacks at Kitty O'Shea's. The crowd was fun and there was live Irish folk music each night. Good selection of beer and good Shepards Pie, Cheese Dip and Crisps! The location worked very well for us. We walked to the Art Museum and Buddy Guys Blues Club is right across the street. And shopping was a breeze using the shuttle! The cab ride to the Museum of Science and Industry was quite far though and cost about $15 each way. An excellent weekend getaway! 
"
deceptive,hilton,positive,MTurk,"great hotel. went for the weekend with my wife and had a wonderful time. The hotel is one of the cleanest well kept hotels i have stayed at. Beautifull location on michigan ave downtown chicago overlooking grant park beautifull scenery. Great staff and wonderfull food as well, i would recomend this hotel for anyone who is looking for a nice vacation or going for work.
"
deceptive,hilton,positive,MTurk,"The stay at the Hilton Chicago definetely felt like a vacation. Sleeping in that big wonderful bed felt like I was at home! The accommodations and hotel are beautiful. I especially enjoyed the gym. The staff was friendly and helpful. I would reccommend this Hotel to anyone who is looking for a home away from home.
"
deceptive,hilton,positive,MTurk,"The Hilton in Chicago was awesome. The room was very clean and the hotel staff was very professional. One of the features I liked, was that in my room the internet access was wire and wireless, considering my laptop is not wireless, it help me out alot. Food was very good, quality was great. There was also a flat screen in my room...awesome. The hotel itself is locaated in the middle of alot of resturants with fin dinning. I also enjoyed the gym very much. Overall, I enjoyed myself, and I will stay again at the Hilton when I return to Chicago.
"
deceptive,hilton,positive,MTurk,"My family chose to stay at the Chicago Hilton during our last trip to the city. We wanted something luxurious and centrally-located without having to pay exorbitant prices. I can honestly say we made an excellent decision in picking the Hilton. The staff treated us well, the rooms were clean and roomy (we loved the Serenity beds), and the hotel itself is stunning. It was like stepping back in time. We loved that the Chicago Hilton was close to numerous attractions. The weather was lovely, so it was great to walk to Navy Pier, Sears Tower, and the Adler Planetarium. We will definitely stay at the Hilton the next time we are in Chicago.
"
deceptive,hilton,positive,MTurk,"I stayed here for a weekend while visiting some friends in town. It was a little pricey, but definitely worth it! The staff was super friendly, the pool was clean and well-maintained, and they even had a really good veggie burger in the restaurant downstairs (I'm a vegetarian). Plus, I paid for a room with a lake view and it was gorgeous. I would definitely recommend. 
"
deceptive,hilton,positive,MTurk,"My husband and I stayed in the Hilton Chicago and had a very nice stay! The rooms were large and comfortable. The view of Lake Michigan from our room was gorgeous. Room service was really good and quick,eating in the room looking at that view, awesome! The pool was really nice but we didnt get a chance to use it. Great location for all of the downtown Chicago attractions such as theaters and museums. Very friendly staff and knowledgable, you cant go wrong staying here. 
"
deceptive,hilton,positive,MTurk,"Me and my wife recently stayed at the Hilton Chicago while on vacation, and I can't recommend it enough. The hotel is located right on Michigan Avenue in downtown Chicago, and right next to tons of great restaurants and stores. The rooms are spacious and elegant; they are modern and stylish without being crazy or garish. I especially liked the big flat screen TV and the very comfy bed, sleeping in hotel rooms is often far from relaxing but I had no problem falling asleep. I highly recommend the Hilton Chicago, I'll definitely stay there again. A+ 
"
deceptive,hilton,positive,MTurk,"I stayed at the Hilton Chicago for my cousins wedding. The service was impeccable. Not only was the staff attentive, they were respectful and careful not to interrupt the guests or make themselves known when serving dinner. I had the chicken wellington and it was to die for! The chicken was perfect and moist but the pastry crust was flaky and crispy. They even had Pakistani dinner options for some of the guests. The amenities were great, and after an open bar the night before, the Mimosas and brunch buffet couldn't have been better! I would love to have my wedding there.
"
deceptive,hilton,positive,MTurk,"This hotel is located right in the hustle and bustle of the city of Chicago. It is ideal for the corporate executive. Not only in terms of location but the hotel offers a spectacular view of the ocean. The dining room is spacious and makes eating at this hotel a really pleasant experience. While dining the guest experiences a nice ambiance as they overlook the city, which is picturesque especially at night, when the city lights come on. The rooms are nice and spacious and allows the guest to get all their work done with a desk area. I would strongly recommend this hotel for the corporate executive!
"
deceptive,hilton,positive,MTurk,"My stay here was superb. The view from my windows was stunning, as I looked out I could see the beautiful Grant Park. The room had a nice airy feel but was also warm and inviting. The bed was very comfortable. The wireless internet was fast and effective which is nice especially when on business trips. THe hotel is in walking distance to the museum which is nice for those on vaca. Overall I thouroughly enjoyed my stay here. 
"
deceptive,hilton,positive,MTurk,"My husband and I satayed for two nights at the Hilton Chicago,and enjoyed every minute of it! The bedrooms are immaculate,and the linnens are very soft. We also appreciated the free wifi,as we could stay in touch with friends while staying in Chicago. The bathroom was quite spacious,and I loved the smell of the shampoo they provided-not like most hotel shampoos. Their service was amazing,and we absolutely loved the beautiful indoor pool. I would recommend staying here to anyone.
"
deceptive,hilton,positive,MTurk,"The Hilton Hotel helped us make the most of our trip to Chicago. Not only are they centrally located near most of Chi towns hot spots, but they also helped coordinate discounted admissions to various other attractions. The Hilton is very classy with their accommodations. I will be returning at my earliest convenience, be it for business or pleasure.
"
deceptive,hilton,positive,MTurk,"Excellent hotel in the heart of Chicago. The room we stayed in had a great view of Lake Michigan. We went in July for a vacation and everything is easily accesible from the hotel. Most major attractions are in around the Loop area. We also got a great deal on the price. I would recommend this hotel to anyone visiting Chicago - its in the right spot for both business and pleasure.
"
deceptive,hilton,positive,MTurk,"Our stay at the Hilton Chicago was a pleasure from arrival to departure. The staff was super friendly and helpful, the room was very clean and the location was fantastic. The walking track was an especially nice touch. Highly recommended!
"
deceptive,hilton,positive,MTurk,"Last week I stayed at the Hilton Chicago for 4 days and 3 nights and I was very pleased with the experience. As soon as I approached the front desk, I knew right away the staff was friendly and courteous. They had given me a list of local attractions such as the Museum of Science and Industry, the Broadcast Museum, the Ford Center For The Performing Arts and Willis Tower. I stayed in a junior suite which included a king size bed, a 27 inch television, non-allergenic feather pillows and a variety of other amenities. The indoor pool was rather large as well as the gym which includes countless treadmills and even a jogging track. Eating in the area is not a problem as the Hilton Chicago is home to Kitty O'Sheas which is a restaurant offering authentic Irish fare. In conclusion, I had a wonderful time staying here and I can not wait to plan my return trip to the Hilton Chicago.
"
deceptive,hilton,positive,MTurk,"The Hilton Chicago is one of the best Hotels I have ever had the good fortune to lodge at in my entire life. It is an extremely luxirious hotel located on the 'Cultural Michigan Avenue Mile', and it overlooks Grant Park, Lake Michigan, and Museum Campus. In addition to overlooking those wonderful sights, it's also located conveniently close to Chicago's convention center, McCormick Place Convention Center, as well as the business center, shopping and theatre. Furthermore, there are a myriad of attractions close to the hotel, such as Millenium Park, Buckingham Park, and the Sears Tower. The amenities offered by the Hilton Chicago hotel include 100% wireless Internet access in all guest rooms, 27' inch flat screen televisions, a Serenity Bed, and two-line direct dial phones. And on top of all that, the hotel is pet friendly! I'll definitely be staying here again.
"
deceptive,hilton,positive,MTurk,"The Hilton Chicago was amazing!! It is close to almost everything that Chicago has to offer! We could walk to Lake Michigan, Grant Park, Niketown, Watertower place, etc. The rooms were very nice and refreshed every day. Also, they allow pets!! You don't have to go far to get good food because they have a few different restaurants right there! Overall experience was an A++.
"
deceptive,hilton,positive,MTurk,"The Chicago Hilton is a great hotel our stay there was fantastic. The hotel is placed in the heart of the city were you can find it a easy walk to almost everything from the local colleges to the great restaurant that surround the city. The room itself was clean and the staff was fun and helpful. I can't really say anything bad about this place it was a great time and a great place to stay while we were there. 
"
deceptive,hilton,positive,MTurk,"We chose to stay at the Hilton Chicago because it was in such a centralized location- everything that our family wanted to do in town was located so close! What I didn't expect was for the beds to be so comfortable. I can't remember when I got a better night's sleep. The staff was very friendly and the hotel grounds were impeccably kept. We'll be returning to the Hilton Chicago the next time we're in town!
"
deceptive,hilton,positive,MTurk,"The Downtown Chicago Hilton was the best combination of all the things we were looking for in a hotel- perfect location for both those of us who like shopping and those of us who prefer tourist attractions. Staying with a Hilton means the essentials are never a concern- as always, the room was clean and impeccably neat, the staff friendly and very capable. The wireless access and big flat screen TV were an added plus too! Best of all, it is a pet-friendly hotel, something that is unusual in bigger city 4-diamond hotels. Thanks, Chicago Hilton, for a great stay!
"
truthful,hilton,negative,Web,"Going to the Internet Retailer 2010 at the last minute and this was the only hotel left available with shuttle services. First of all, from reading other reviews, now I know I got ripped @ $249 a night when Priceline folks are sniping these rooms for $79 (albiet, I got free wifi). The hotel is nice; but it can only get so nice for an oldie...no matter how much money you dump into it. Shower head was really low (I'm 6'1'), water pressure was low. It is in a decent part of town with a hype bar close by (check out reviews on Yelp!) For some off reason I ended up with two double beds (they asked me a few times if I was traveling alone). If traveling here: 1 - make sure you get a better deal than I did 2 - confirm your exact needs with reservation over the phone and in person 3 - Don't have super high hopes My room was neither up to par as a business class (although the 22nd floor is called the executive floor) nor was it a good fit for the romantic couple...it wasnt even spacious enough for those last minute get awayers (sp?) trying to save money.
"
truthful,hilton,negative,Web,"I stayed at the Chicago Hilton because it was host to a conference I was attending. Before I arrived I tried to find out about the 'In Room Fitness' program advertised on the corporate website. I called the 800 reservation number and the client service representative answered that the hotel did have a fitness center. I explained that I was inquiring about the 'In Room Fitness' advertised on their website. She put me on hold and came back a few minutes later and told me that there was no such thing and that I should call the property directly. I did and got the same response. I asked if they could reserve a treadmill for my room. Again, this was a problem. When I arrived at the hotel, no treadmill was available. When I went to tour the fitness room the first night I found that they close at 9pm. When I returned to the center the next day I discovered that they charge $13 per day to use the fitness equipment. The pool, track and locker room are free, but to use the treadmills, etc. you have to pay $13 per day. This charge is not noted anywhere -- not on the website, not in any of the guest service materials in the room. The food for the conference was mediocre, but the one room service meal I had was pretty good. During one of the conference lunch sessions the wait staff made so much noise we couldn't hear the speaker. The HVAC didn't work well in my room and I kept the windows open for most of my three night stay. The beds were comfortable with very nice linens. I tried to get a late checkout, which was offered on a card in my room. The woman who answered the phone would only give me an hour, not the 11-2pm range advertised in my room. The best service I received was from the folks in the Security office. The hotel does not have safes in guest rooms, so I became very friendly with Security office as I locked up my laptop between conference sessions and every other time I couldn't carry it out of the hotel. I visit Chicago at least once a year for personal travel and will continue to stay at the Marriott properties. Only wish I had done so for this visit.
"
truthful,hilton,negative,Web,"I recently stayed here for the Chicago triathlon. This was my third stay at this hotel. I have not had any issues until this visit. After the 3rd day of my stay I requested my room to be serviced and returned to what I thought was a clean room. While getting out of bed I was cut by a piece of glass in the carpet. I must not have been the first person to be cut in the room because I found dried blood on the bathroom floor afterwards. I had not noticed it before so I was very disgusted. We notified the staff and asked that the room be vacuumed and the bathroom mopped. We returned to the room after 5pm to find that the dried blood was still on the floor. After making a complaint to the customer service I have gotten no reply from the hotel. Considering the price point of this downtown hotel I would think that they would try to live up the 5 star rating but instead they have failed miserably. Luckily there are many hotels to choose from in downtown Chicago.
"
truthful,hilton,negative,Web,"This was a gorgeous hotel from the outside and in the lobby. However, when we reached the elevator things started to look quite dingy. Our bathrooms in our room had grout that was in need of a deep scrubbing and had an overall appearance of dirty. Wireless internet is available, but that's an additional fee. Are you kidding? Even the roach motel offers wireless for free! Also, the fitness room was available for only $15 per day. Wow, I thought the room rate was enough to cover that. When I used the coffee supplies in the room, they were not replenished. I called the next morning requesting more and was told that wasn't housekeeping's area but they would send some up. No kidding, nearly 90 minutes later I got the cream and sugar! Glad I wasn't in a big hurry. I'll definitely be staying next door for half the cost and a lot better accommodations the next time I'm in Chicago!
"
truthful,hilton,negative,Web,"I stayed there on October 6, 2012. When I pulled the covers of my bed, there was a small dark brown insect the size of a grain of rice, which was either a bed bug or cockroach. I trapped it under a glass (see the attached pictures) and called the front desk. The housecleaning person claimed it was a cockroach. Absolutely horrible service by the hotel management to respond to the problem, failing to follow through on promises they made to me. Setting aside the bug problem, I caution that the windows are quite thin. We could hear a lot of the street noise, which made for a hard night's sleep, not to mention worrying about insects even after changing rooms. For $400 a night after tax, I strongly encourage you to check for alternatives.
"
truthful,hilton,negative,Web,"When I called to edit my existing reservation, I was placed on hold for 30 minutes! Finally someone came on the phone and said, 'Ill have to transfer you', so I was put on hold for another 5 minutes. When I finally did get to speak to someone, as I was going through my changes, I asked her to send me a revised copy of the reservation to which she huffed and acted very put off. Before she was able to disconnect with me, I said 'I have one more question' to which she replied 'I'm working at the front desk and I have customers waiting!' I thought, so am I not your customer? pathetic and rude. Hotel better find some better employees for their guests to truly enjoy their stay.
"
truthful,hilton,negative,Web,"I stayed at the Hilton Chicago last week and was very disappointed. The highlight of the stay was waiting 20 minutes for a bellman to come and get our luggage. Finally, my 72 year old mother, 8 year old son, and myself gave up and dragged it all down to valet parking ourselves - no easy task. The security guard was kind enough to hold the door for me. The valet parking attendants looked over and then ignored us. As far as I could tell, he was just standing there doing nothing. I couldn't let go of the bags without everything falling so I gave my son the parking receipt. The attendant pointed to where our car was parked - no short distance away. My 8 year old had to tell him to pull it up. They should have been ashamed. Less significant, but irritating issues. The pool is part of the Hilton Athletic club. Two lanes are reserved for adults wanting to lap swim. Basically, two adults can take up 2/3rds of the pool while everyone else is consigned to the leftover 1/3rd. This is ridiculous and very family unfriendly. In addition, the pool closes at 9 p.m. What pool closes at 9? We stayed for 3 nights. Not one single additional bar of soap, bottle of shampoo, or coffee stirrers.
"
truthful,hilton,negative,Web,"It's not a bad hotel. It's just so...disappointing. As a Diamond member, I expect slightly more than a room with two double beds with no view. I'm not distraught over this, but come on. Ditto the continental breakfast in the executive lounge, which has nothing but fattening pastries, bagels and cereal. Low-level Hampton Inns have a free breakfast that puts this to shame. And what's with the lounge not opening until 6:30am? Business travelers often need to be GONE by 6:30, not sitting down to their meager breakfast. The in-room wifi is a pain to access, and I somehow got stuck with the $19.99 plan even though I selected the basic plan. (Don't get me started on how a $89/night Hampton Inn can offer free wifi and a full-service Hilton & Towers seemingly can't...). Finally, what's with the two bathrooms per one hotel room? It's an unseemly waste of space, especially when the rooms are so meager. And the gold-plated bathroom fixtures scream 1992, not 2009, as does the picture-tube TV (vs. flat panel). Overall, this is a huge disappointment over which Conrad should be ashamed.
"
truthful,hilton,negative,Web,"The hotel is very impressive upon entering and the staff was very friendly, however we felt our room was very dated and worn looking. Our air conditioning didn't seem to be working well, but we turned it down and thought that it would eventually... cool off. Our first night was interrupted by a phone call at one A.M. That was a fax, it happened 4 times. By this time we realized that the air was not working again, so after fussing with the controls it did kick on. The next morning I mentioned to the concierge the issues with the phone, but didn't think to mention the issues with the air because it appeared to be working. After being out seeing the sites of Chicago for several hours and being very hot we were looking forward to resting in a cool room before going to a show . Our room was 78 degrees, I called and maintenience did come to check. After determining that the unit needed a motor it was another hour so we did not get to rest in a cool room before going out. I feel an offer should have been made to us by the hotel. Also was very surprised that WiFi was not a free service !! We will not be staying at the Hilton on our next trip to Chicago.
"
truthful,hilton,negative,Web,"Our non-smoking room smelled very badly of stale cigarette smoke. We were not allowed to change rooms. Also, the concierge staff was unprofessional, telling long winded personal stories to uninterested guests while long lines formed. The location was great. Hotel is dated, but would still be a nice place to stay if it weren't for customer service issues.
"
truthful,hilton,negative,Web,"Had a week long stay at the Hilton on south Michigan while attending a meeting. The hotel has some elegance in the lobby, meeting rooms and lounges - the hotel rooms could definitely use updating. I would definitely say that for the price of a room here - the rooms should be top notch. My car was misplaced during valet parking, our reservations were messed up, hotel staff showed up repeatedly throughout the week at our door with items (room service, a new coffee pot, laundry) that wasn't ours. I would not stay at this property again. There are much better places for the money in close proximity to Michigan Ave. It is a very big hotel and at times it felt like we were staying at Faulty Towers.
"
truthful,hilton,negative,Web,"I stayed at the Hilton Chicago because I was attending a conference at the hotel. The room was sufficient - had a coffee maker, bed, hangers, tv, etc. That's about where my compliments end: *restaurant rates are outrageous. $21 for a breakfast buffet? $25 to use the gym? $7.50/hr for WiFi!?!?! This is unacceptable when I'm paying $249 per night. Thank goodness the ice was free. *servers in the restaurant and bar were surly, not well-versed in English, and just rude. *computer monitors in rooms are silly and turn on at random times during the night *conference was incredibly cold...everybody was wearing their overcoats the entire time, despite our complaints to management. *fridge in room was not usable. had to store cold items in the ice bucket. *Cable channels just flat out SUCKED. I was soooo bored when I had to spend an hour in my room. If I'm paying that much, at least provide the full 70 channels.
"
truthful,hilton,negative,Web,"Months prior to my 5-night reservation with the Hilton Chicago I requested a room that allowed in a lot of natural light, facing an open view, not a close building. (The reservation was made through a conference travel agency.) I confirmed my request by telephone a few days in advance directly with the hotel and at check-in the clerk noted it in my record. She told me it would be difficult to find, but consulted a chart and appeared to be satisfied with the room she assigned me. I was very surprised to open the door onto a room on the inside of one of the towers, tucked into a very dark corner, facing a wall of rooms. I called the desk immediately and was told that the hotel was sold out and it was hard to tell what rooms were still available that suited my request, but to 'sit tight' and someone would call me. No one did. Further calls yielded similar results. At one point I was told I could have a 'parlor room,' with a sofa bed, at a reduced rate, but I could not go see the room before committing to moving. That's real hospitality for you. Worried that a bad sofa bed could be worse than rooming in a cave, I ended up staying in the dreadfully dark room. (I had asked for a bright room with one bed and got a dark room with two beds.) The only redeeming feature of the room was that it had 2 bathrooms. Other than that, it was tight quarters with a tiny closet, two uncomfortably low chairs, at the desk and in a (dark) corner. Light fixtures didn't do much to brighten things up. Since I was here at a conference, I really wanted a bright environment to wake up early and start the workday in and to have as a cheerful office for mid-day calls and e-mail, but instead I got a cave. Consequently, I spent as little time as possible in the room and next time I am in Chicago, conference or not, I will absolutely stay at another hotel. There are much better locations that the Hilton Chicago and looking at the percentage of 'inside tower' rooms, places with a much better chance of having a bright room as well as better customer service. Shame on the Chicago Hilton.
"
truthful,hilton,negative,Web,"I expected a glamorous room and I walked into a disappointment. Housekeeping and Management must not be concerned with attention to detail at this hotel. If you like staying somewhere that the air in the rooms doesn't go down past 74, the closet is 24' wide, all old/dirty brass fixtures, beds that are a little bigger than a twin, showerheads that barely put out water, then this is your hotel. I might be spoiled by staying in Marriott's, but I stay in hotels 1/3 of the year and was severly disappionted. No free breakfasts or a room change will get me to stay here again.
"
truthful,hilton,negative,Web,"Visiting during a busy 2day conference in Chicago. Most hotels booked solid. The full hotel allows you to meet a wide array of customers. Everyone is complaining about service, cleanliness, and overall experience. Location is good. Hotel is tired. Employees surly. Too many cool properties to choose from in this town, will never stay here again and will re-think Hilton in general
"
