deceptive,hotel,polarity,source,text
truthful,conrad,positive,TripAdvisor,conrad hotel beautiful hotel room perfect beautiful every way impressed hard please high standards clean aesthetically pleasing date gorgeous would definitely stay loved location superb attached nordstrom northbridge mall cant wait back
truthful,conrad,positive,TripAdvisor,boyfriend decided stay conrad chicago anniversary second walked immediately look feel room white luxurous bedding king bed plasma subroofer surround sound speakers boyfriend impressed reminded didnt come chicago hotel room large bathroom tub separate standin shower granite countertops robes slippers view wasnt great floor really high enough see anything side building next large room means didnt city hotel room prefect size amount time actually room got great rate hotelscom think going rate usually closer mid ive stayed quite hotels downtown area none ever impressed one definitely staying next trip city
truthful,omni,positive,TripAdvisor,got good deal weekend pacage hotel say nicest stay dozen business trips chicago rooms suites staff friendly professional restaurant world extras like great health club turn service complimentary morning beverages delivered room room clean every need attended without feeling intruded definately stay
truthful,fairmont,positive,TripAdvisor,stayed fairmont nights found whole experience excellent given large room great views city breakfast extremely good location central could wished pool large felt luxurious great early morning swims evening spent time hotel bar friends excellent highly recommended base exploring chicago
truthful,fairmont,positive,TripAdvisor,went chicago see exhibit art institute selected fairmont close although lobby still renovated experience hotel uniformly positive room nicely sized newly remodeled immaculate glitch involved getting room coffee replenished maid bedtime first night still didnt coffee called front desk immediately delivered fresh supply restaurant little underwhelming many places within blocks probably wouldnt eaten stayed close dozen different chicago hotels may hotel return whenever return
truthful,fairmont,positive,TripAdvisor,actually booked reservation hotel phone got great rate much lower usual price lovely hotel beautifully appointed walking distance places wanted would highly recommend fairmont
truthful,hyatt,positive,TripAdvisor,named price priceline bucks hotel room great clean clean new fresh crisp sheets comfortable bed flat screen clean carpet nice bath etc short distance food sightseeing highly recommend property prepared pay per night park hey hyatt also charge bottle water normally buck total nightly stay chicago place dont drink bottled water happy travels
truthful,hyatt,positive,TripAdvisor,checkin fast room perfect problems standard bigcity business hotel every amenity imaginable got good deal onenight stay made money back exorbitant parking rate absurd access fee wireless internet bored routine hotel fare walk two blocks gourmet pantry michigan refreshing change
truthful,conrad,positive,TripAdvisor,arrived greeted friendly doorman zipped floor lobby open lobby area friendly reception staff room floor nice everything order clean king size bed nice night restful sleep bathroom large separate glass shower stall room furnished everything needed including internet hookup access also walk thru westfield north bridge shopping mall enjoy nordstrom stores course youre steps michigan ave central location hotel great could walk places cta subway stop grand ave red line easy block walk stay next trip chicago
truthful,fairmont,positive,TripAdvisor,simply nice place stay great deal room impressed quality hotel staff helpful able let check helped print boarding passes negative frustrating nowadays free internet hotels pay internet negative loud phone may hear neighbors phone shower
truthful,conrad,positive,TripAdvisor,stayed conrad one evening amazing room would liked stay longer newly renovated floor room gorgeous super clean flat screen bose sound system even ihome ipod wireless free bring free bottle water turn everyone helpful friendly cant wait back
truthful,conrad,positive,TripAdvisor,spent week hotel pleased experience described previous reviews room comfortable huge televison bathroom particularly outstanding service excellent overall especially liked bottle water bedside turn service door bellmenwomen particularly pleasant helpful concierge friendly knowledgeable completely satisfactory though overpriced drinks bar didnt eat restaurant health club fine equipment well maintained three treadmills two elipitical steppers never wait machine although might different story dead chicago winter one minor quibblei like coffee first thing morning inroom coffee maker restaurant offered free coffee togo eight comfortable attractive hotel wonderful location chicago expensive city felt got reasonable value money
truthful,hyatt,positive,TripAdvisor,booked room hyatt priceline able get rate night cant wrong rooms nice spacious clean contain amenties traveler would need say fallen love hyatt chain due customer service stayed hotels different cities staff always extremely friendly dont often see hotels used selfcheck machine customer service person checked make sure everything going smoothly saw room high level offered changed could better view would highly recommend hotel
truthful,omni,positive,TripAdvisor,hotel perfect location downtown chicago shopping thing pool extremely small indoors looks much larger website
truthful,omni,positive,TripAdvisor,omni fabulous location michigan avenue within blocks types stores including saks nordstroms filenes basement macys perla apple bloomingdatesi could room fabulous comfortable nice big flat screen tvs nice sized bathroom charge wifi found clicked yes joining guest program could signon screen right email without actually completing registration got hotel night priceline felt terrific deal
truthful,hyatt,positive,TripAdvisor,stayed junior suite beautiful spacious largest flat screen ever seen hotel great excuse catch movies breakfast buffet great served hotels huge atrium nice service top notch stayed lower floor east tower great waits elevator always empty shed aquarium complete waste time money field musium amazing chicago remains tied london favourite city
truthful,omni,positive,TripAdvisor,ill keep short wife daughter stayed hotel nights several vacations year great hotel location located center magnificent mile michigan ave near easily accessible everything might want hotel hotel clean rooms maid service excellent including daily cleaning turndown service think missed night service every staff member encountered super friendly kind always someone lobby door greeting smile every night milk cookies waiting room sometimes chocolates pillows always pushed elevator button near shortage people ask things conplaint congierge tough get shouuld one longer hours breakfast restaurant good well attended appointed even carried wifes plate table buffet pool nice addition hit kids nice swim long day walking pool changing areas spotless room clean sunny spacious probably tvs couch desk chairs perfect shape windows open fresh air pillows pretty comfortable aspects considered think unbeatable value would hesitate stay recommend friend truly nothing negative say hotel wonderful stay miss omni hit right formula make guest feel like welcomed person opposed nuisance number airlines cornered market
truthful,fairmont,positive,TripAdvisor,husband fairmont chicago recently conference stayed spacious suite amenities appeared recently updated excellent shape bed comfortable views great love products bathroom used pristine tub two three nights room quiet relaxing ate restaurant downstairs aria although pricey excellent staff consistently attentive responsive evident everyone welltrained would love stay
truthful,fairmont,positive,TripAdvisor,stayed fairmont professional conference say conference meeting rooms small terms travelers comfort hotel exceptional cant think single thing room wasnt perfect accommodations luxurious hotel conveniently situated within walking distance many chicago attractions
truthful,hyatt,positive,TripAdvisor,great hotel wonderful location stayed hotel last weekend one night coming home loved couldnt recommend highly enough evidently popular busy staff still helpful rooms lovely spacious clean bathrooms clean bright spacious also definitely recommend hotel close magnificant mile
truthful,conrad,positive,TripAdvisor,returned nights conrad chicago everthing hotel excellent wonderful room service staff first class great view room hotels location great right centre magnificent mile wonderful stay amazing city made perfect stay conrad
truthful,fairmont,positive,TripAdvisor,nestled beaten path two blocks river fairmont chicago offers excellent location operate home base trip chicago staff friendly helpful arranging many sightseeing events enjoyed city many attractions withiin easy walking distance art institute must see millenium park fun visit architectural tour river departs dock close fairmont lots restaurants nearby rooms excellent club room worth extra expense would definitely stay
truthful,omni,positive,TripAdvisor,stayed omni band town room amazing walking hotel gorgeous complaints prompt room service friendly front desk many shops beautiful fountin around great hotel great city
truthful,fairmont,positive,TripAdvisor,great location quality place stay lovely large clean room queen size bed great staff helpful put onto great restaurants music bars coleman front desk great guy meet first impression sold hotel personality hotel delivered anniversary cake room compliments hotel showed care guests many thanks great place stay
truthful,hyatt,positive,TripAdvisor,paid night priceline excellent june room fantastic view hancock building river room large clean couch easy chair desk chair bedding newer nonbedspread style bed comfortable bathroom large well pleased room hyatt every way ate lobby restaurant attractively decorated bustling activity got cobb salads dont know food general good cobb soso complaint fee park car overnight daily fee internet many places offering free internet days wish hyatt would hop board concept hated leave
truthful,hyatt,positive,TripAdvisor,booked room priceline got good deal around per night stayed first nights trip didnt use many hotels facilities hotel centrally located chicago river shops north michigan avenue around mile navy pier room clean comfortable floor good view city could see lake michigan though weather bad layout room little peculiar bed facing away window complaints hotel unlike reviews disturbed noise guests pros cons pros helpful friendly staff clean comfortable throughout spacious rooms large airy public areas starbucks gift shop lobby cons large hotel long walk elevators front desk lobby area
truthful,conrad,positive,TripAdvisor,husband decided take trip chicago last minute quickly chose conrad really knowing location pleasantly surprised find almost right michigan ave connect nordstroms right heart downtown great shopping hotel fabulous staff extremely helpful giving suggestions shows restaurants recommend going joes thats right across street hotel everyone raving couldnt get reservation room wonderful bed pillows comfortable warm inviting atmosphere husband loved workout room highly recommend conrad
truthful,hyatt,positive,TripAdvisor,staff friendly room well kept like typical hyatt location hotel huge two buildings rooms good location close michigan ave subway parking day ouch bid priceline
truthful,fairmont,positive,TripAdvisor,stayed fairmont attend conference pleased hotel doorman offered umbrella headed walk sure enough started rain soon would soaked upon return doorman asked walk etc reflective staff encountered front desk promptly checked definitely register rewards program arrive complimentary gym access excellent plus save internet access fees waived members bathroom separate dressing areas large convenient negative coffee maker starbucks adjacent building closed weekends since area corporate offices closed days otherwise stay perfect considering conference rate per night
truthful,hyatt,positive,TripAdvisor,stayed business loved got inc tax priceline incredible deal hotel wasnt priceline would expect pay per night maybe locationlevel service heart downtown chicago walkable many locations lobby impressive room nice complaints checkin checkout alone didnt bar looked like people really enjoying full people time want stay come back husband fun weekend city
truthful,omni,positive,TripAdvisor,back night stay omni would thoroughly recommend staff bent backwards assist anything matter minute great location magnificent mile lots adults daughter find fault would extra charges taxes etc room service bar restaurant cheap days would definitely recommend especially families
truthful,fairmont,positive,TripAdvisor,price marriott spent night tax enjoyable brief stay others noted hotel recently renovated rooms furnished attractive sleek scandanaviantype design staff polite attentive seemed match redesign hip kind feel parking pricey used adjacent lot selfparked others noted lack waterpressue shower disappointing good location would return esp pricepoint
truthful,fairmont,positive,TripAdvisor,concierge helpful without hesitation best recommendations restaurants attractions turning wonderful even gave business cards restaurants take reservations could obtain preferential immediate seatings loved health club back hotel joining presidents club cost ten dollars day use facilities rooms large updated views looking directions coffee maker room exceptional location great getting mostly anywhere parking overpriced took cart underground millennium garage per hours blocks walk hotel
truthful,fairmont,positive,TripAdvisor,got great deal hotel found travelzoo stayed one night impressed sevice fantastic moment stepped property hotel smelled wonderful immaculate room enormous perfect great view city lake bed extremely comfortable never heard noise outside room bathroom nice sized considering must one smaller rooms hotel two could get ready comfortably location perfect michigan ave steps away millenium park would definetly stay especially could get great deal
truthful,fairmont,positive,TripAdvisor,got hotel chance since decided spur moment spend nite chicago went thru priceline lucky get room hotel normal rate around room superb floor nice king bed hotel blocks michigan ave location convenient parking expensive nite parked right next door selfpark decided breakfast hotel restaurant save walking elsewhere ordered buckwheat pan cakes egg benedict absolutely delicious stunned since didnt expect type experience hotel restaurant especially breakfast glad didnt pick breakfast buffet since special menu much better highly recommend beautiful cozy hotel chicago visit
truthful,omni,positive,TripAdvisor,returned first trip chicago stayed omni read many reviews trip advisor picked omni based wonderful reviews right location staff rooms amenities etc wonderful huge thank members suggested signing preferred member program left received complimentary beverages morning newspapers among perks loved woken fresh orange juice chicago tribune newspaper room perfect corner suite two sides rooms windows great view room huge gorgeous king bed great living area plasma bathroom amenities wonderful loved soaking tub mineral salts provided turn service great well would come back room relaxing music playing bed ready ate restaurant twice breakfast buffet delicious blueberry muffins best ever everything fresh prepared perfectly staff omni accomodating everyone always smiling asking stay thank concierge melissa curtis helpful great dining suggestions maps everything wanted also used gym stay great machines top notch treadmill lcd attached gym two plasmas also cold lemon water workout stickler cleanliness sparkling every morning really fantastic stay omni would never stay anywhere else also wanted mention never heard construction everything quiet slept wonderfully big comfy bed thank trip advisor another great trip suggestion
truthful,omni,positive,TripAdvisor,stay hotel times year business love staff great rooms spacious clean location perfect shopping dining michigan ave plus sign omni select membership free get free wireless internet access
truthful,conrad,positive,TripAdvisor,usually stay sofitel thought would try conrad change dont think would rate hotel sofitel still class think service better conrad arrived hotel restaurant closed soon table left normally service goes hill waiter eric best even kept ordering dinner ports meal may chop house still good bar crown reserve cask drink ouch room service quick room clean maids replace everything including ashtrays visits fault could find temperature floor hot window open whole time heat turned completely wasnt bad since wife smokes temp lobby bar restaurant fine enjoyed hotel enough back sept one last thing like cheap fantastic breakfast west egg blocks away
truthful,omni,positive,TripAdvisor,stayed omni christmas new years get away days found web deals got penthouse suite cheap year checked online day christmas deal also included parking great price huge suite overlooking downtown chicago best location walk everywhere olds loved swimming night chocolate cookies pillows cant wait back
truthful,hyatt,positive,TripAdvisor,stayed nights bridgestonefirestone convention complaints room great beautiful view staff accommodating drinks appetizers main bar fantastic great location yes huge hotel used conventions didnt stop great place
truthful,conrad,positive,TripAdvisor,left conrad chicago nothing good things say used hilton points stay paid night upgrade junior suite room would reccomend people ask odd numbered room view looking north michigan ave room modern large hdflat panel bose speaker sound system big windows actually open bed lineds nice towels room clean bath room seperate shower tub marble everywhere robes slippers etc work room good different machines free weights clean towels workout room never ate hotel cant comment food prices starbucks across street michigan espresso bar attached nordstrom ground floor hotel nice little mall right hotel location hotel could better walking distance everything every kind shopping dinning experience could possibly want within miles hotel boutique feel even though part hilton chain
truthful,hyatt,positive,TripAdvisor,friend stayed one night loved hotel awesome water feature hotel great large bar like hyatts comfortable bed lots pillows large bathroom
truthful,omni,positive,TripAdvisor,great property excellent location wonderful staff everyone accommodating polite room floor like suite living area bedroom living room spacious plasma desk couch beds comfortable toiletries good quality closed placed umbrella came handy rained whole time chicago internet connection hrs great place return sure
truthful,omni,positive,TripAdvisor,great hotel heart chicago business pleasure rooms recently upgraded modern large flat screen tvs marble baths rooms suites great desk kitchenette comfortable bed free wireless internet everything could ask location easy walk magnificient mile lots great restaurants staff friendly helpful short cab ride loop
truthful,fairmont,positive,TripAdvisor,recently stayed fairmont chicago found fantastic hotel staff always courteous helpful front desk staff checkin wait staff aria restaurant maid cleaned room rooms recently updated large flatscreen tvs beautiful linens exceptional toiletries room room even view monroe harbor truly firstrate hotel location south river east michigan ave normally stay north river seems little way thats possible downtown chicago however location significantly lowers street noise hotel excellent access millennium park aon center connecting concourse blocks shopping north michigan ave ate dinner aria fantastic room service breakfast quite good well overall stay minute business loop leisure plans millennium grant parks
truthful,omni,positive,TripAdvisor,stayed omni chicago nights early july july reason chose hotel simply great deal got travelzoo got pretty good rate included valet parking vouchers foodbeverages also signed loyalty program worth concerned first would treated like secondclass guest price paid totally wrong treated extremely well arrival got email asking needed anything asked fridge store baby milk arranged without charge arrived late thursday night room ready upon arrival fridge requested given corner suite floorvery nice roomcomfy bed husband really wow bed made ready bedroom sofabed didnt use sofabed though got highspeed internet part loyalty program staff friendly helpfulfront desk valet parking bell boy room service concierge everyone used voucher roomservice breakfasts morning first day great food great quick also got complimentary beverages part loyalty program ordered hot chocolate good ordered next morning disappointed hot chocolate tasted pretty horrible tasted like leftover coffee mixed water bit chocolate also ordered belgian waffle breakfast supposed come whipped cream strawberriesbut got plain waffle call restaurant wait get didnt give service however reported issues frontdesk checking frontdesk staff took care charging meal another thing quite noisy night even though high floor could hear siren going night hotels control though would say didnt bother baby could sleep well overall really enjoyed stay would definitely consider omni next trip chicago
truthful,omni,positive,TripAdvisor,wife travelled chicago really treated like royalty hotel staff brother wife also stayed period front desk staff concierge star bucks server restaurant lounge servers wonderful rooms spacious flat screen really great bath room real plus huge everything one desires great view floor michigan avenue overall great stay highly recommended
truthful,conrad,positive,TripAdvisor,weekend trip friends booked couple rooms asked advanced reservations connected way rooms right next one another requested almost everyones first time chicago bit coldsearching hotel choice next perfect amazing time first visit chicago largely due hotel customer service amazing everyone extremely nice helpful one rooms ordered late night room service raved felt ordered star lunch fresh ordered food delicious friend suggested fullstaff food came quickly another rooms housekeeping accidentally discarded replacing player ipod dock concierge exact purchased ready checkout neighboring record store rate included complimentary breakfast fantastic everything freshly made kitchen added bonus hotel attached mall therefore dont need leave building get pair shoes coffee type trinket beyond pleased hotel would stay without hesitation
truthful,hyatt,positive,TripAdvisor,wife stayed hotel end may came weekend function extended trip take city got deal hotel travelzoos night stay night plus got full buffet breakfast room wonderful extremely large king size bed expansive sitting area used smaller hotels little room move bed extremely comfortable lots pillows wear damage room except sink tap dripped bit poor taps could upgraded river view night chose enjoyed room floor looking south buffet breakfast great lots choose fresh made order eggs non stop coffee juice servers eager please great breakfast included night stay might bit dear pay person nice sit relax good breakfast coffee newspaper figure catch morning meal concierge desk helpful suggesting places eat always informative ready provide maps directions multiple suggestions even make reservations cards included admit without paying cover charges jazz clubs location great blocks transportation easy walking distance parks right river chicago would hesitate stay swimming pool would nice miss
truthful,fairmont,positive,TripAdvisor,recently completed second stay fairmont chicago checkin process quick painless front desk staff almost disinterested whole procedure fine traveling business leisure trips would appreciate warmer greeting hotel hosting convention time stay seeing signageattendees lobby wouldnt noticed probably due separation conference areas guest rooms speedy elevators stayed parkview suite large room great view millenium park anteroom well appointed sofa coffee table desk minibar sink coffee maker dining area bedroom appeared standard fairmont room maybe slightly larger bathroom also appeared similar standard fairmont room possibly slightly larger upscale modern decor pleasing overtly luxurious several small touches shoe shine station extra collar tabs peppered throughout booked evening activities concierge everything perfectly handled hotel restaurant aria couldnt find reservation oddly new name remembered hotel called make reservation problem seating dinner food service lovely minor complaints pillows could better sure remembered preference nondown bedding last visit seriously things barely felt like pillows ill suffer congestion get better neck support also valet parking attendants seem overly eager take car charge mentioned front desk experience could improved best feature first stay gave brief review comments section fairmont presidents club membership free website received phone call director rooms day asking discuss experience stay left comment essentially thanking hotel staff great stay still received warm friendly phone call director rooms asking could anything improve next stay kudos fairmont taking customers seriously theyve loyalty
truthful,conrad,positive,TripAdvisor,husband stayed new years eve weekend excellent hotel excellent location hotel tastefully decorated warmly welcoming rooms best electronics ive ever seen loved soaking tub spacious shower stall hotel restaurant seemed empty everytime walked avoided ate joes across street excellent seafood shop til drop without going outside nordstroms four story mall attached lots good food run places loved chicago loved conrad back
truthful,fairmont,positive,TripAdvisor,vacationed fairmont chicago nights july room bathroom view staff wonderful wish hotel blocks north ave sometimes youre tired extra couple blocks seem like miles
truthful,conrad,positive,TripAdvisor,second time two months stays great rooms nice clean staff terrific always attentive concern would never seems anyone concierge desk
truthful,conrad,positive,TripAdvisor,wife stayed middle february took subway hotel ohare convenient lobby nice room clean comfortable ive stayed many hotel room bed comfortable ive ever slept hotel located great area close everything walking distance almost interesting sites chicago would definetly recommend hotel anyone visiting great city
truthful,omni,positive,TripAdvisor,stayed several high end places chicago still favorite location superb staff particularly gracious welcoming without cloying cornell front desk unfailingly helpful concierge love extra room suite provides join frequent guest program high speed internet gratis breakfast beverage delivered along newspaper morning time choosing bedding excellent quality offer truly amazing blackout curtains never bad stay hotel
truthful,fairmont,positive,TripAdvisor,stayed fairmont two nights sofa art fair navy pier impressed bellman called name met taxi pronounced correctly quite unusual everyone smiled welcomed lobby looks clean friendly ultramodern tired worn room also clean comfortably furnished larger expected clean modern bath lovely view navy pier lake eat restaurant looked attractive problem asked nonfeather pillows upon reserving room upon checking calling housekeeping waiting hour went bed next day checkin desk person extremely apologetic time returned feathers replaced foam nonallergenic materials hotel convenient millenium park michigan ave would stay assuming could get good rates
truthful,hyatt,positive,TripAdvisor,booked priceline insanely low price night amazed got therethe person checking friendly helpful suggest local nightspots room gorgeous nice upscale downtown feel super comfy beds fabulous view floor inlcluded sliver lake michigan sliver taste chicago crowds friendly office workers builiding next door waved times seriously pretty anonymous experience rest staywhich fine hotel consists mainly towers like huge sprawling city inside werent stay hotel room entire timewe like get explore much possible location fantastic easy walking distance michigan avenue rest downtown walked blocks well night never felt like needed cab also highly recommend urban cruise river entrance right across hotelwe saw amazing architecture boat got cruise lake michigan bit dont park car dont need toits expensive park downtown ditch rental caryou wont need anyway walk tons stuff grab cab love chicago totally recommend hotel
truthful,fairmont,positive,TripAdvisor,moment stepped front entrance luxury service began enjoyed every minute fairmont king room spacious decor chic coffee maker coolest bathroom huge really like separate shower tub separate door toilet desserts cheese spread eno yummy fairmont hotel favorite chain hotels stay
truthful,fairmont,positive,TripAdvisor,reviews read bit mixed thought excellent ive stayed splendido villa deste others doesnt compare doesnt claim space expected notch four seasons proved small notch lovely clean bright room superb views quiet comfy bed etc excellent service round nice staff money quality stacked well indeed couldnt really fault way given half cost four seasons pretty close terms overall experience chicago great location
truthful,omni,positive,TripAdvisor,husband wonderful stay omni chicago hotel contacted customer service representative prior stay request quiet suite arrived greeted confirmed getting exactly requestedand suite partial view lake able check early service hotel incredible everyone made feel welcome took care respond question request suite quiet even though east side hotel near michigan avenue housekeeping prompt thorough really couldnt asked better hotel definitely stay future trips chicago recommend hotel anyone travels
truthful,omni,positive,TripAdvisor,last minute son decided take quick trip chicago see cubs checking priceline decided book omni great price airfare hotel arrived hotel around noon room readyi called ahead requested early arrivalthe front desk treated like best customersvery friendly accomodating room wonderful modern conviences would expect upscale hotel room spotless bed comfortable one sign bed bugs mentioned previous reviewmaybe bed bugs luggage transferred roomwe went hotel restaurant lunch service great food also tried several restaurants around omniall within walking distance service cleanliness location omni incredible definitely back
truthful,hyatt,positive,TripAdvisor,stayed hyatt two nights business trip room oddly shaped give stunning view river nbc building room bathroom spotless room air purifier ran silently hotel well staffed individuals knowledgeable hotel surrounding area would hesitate stay plan return wife weekend
truthful,conrad,positive,TripAdvisor,travelled chicago last week daughter christmas shopping booked conrad based reviews tripadvisor lived expectations great big room two king size beds comfortable breakfast great loads choice plenty plate great location connected shopping mall useful day snowed great hotel would back morning chicago great city friendly people
truthful,sheraton,positive,TripAdvisor,sheraton wonderful hotel mom flew really tired decided take quick nap didnt want get beds absolutely die wanted take home service great probably one biggest biggest hotel ive ever stayed really nice restaurant inside excellent food
truthful,sheraton,positive,TripAdvisor,always stay sheraton chicago hotel towers take kids city cant beat location walking distance navy pier michigan ave hotel also couple blocks fabulous fox obel high end grocery store many prepared items available great cafe serves stellar breakfast hotel staff professional courteous rooms adequate comfy beds kids enjoy pool windows overlook chicago river
truthful,knickerbocker,positive,TripAdvisor,got back three nights knickerbocker went chicago last minute christmas shopping hotel great location north end michigan ave half block away staff nice professional everyone came contact helpful granted older hotel rooms bigger closets booked standard room arrived upgraded deluxe room good size room nice furnishings comfortable bed bathroom somewhat small housekeeping great job cleaning room every day eat restaurant nix saw several people getting orders delivered bar overheard comments saying food good drink service martini bar slow martinis run good drinks dont shy away liquor valet parking day inout priviliges overall great stay would definately stay hotel future
truthful,homewood,positive,TripAdvisor,stayed january even enjoyed much could wait get back chicago great town visit homewood suites place stay period stayed enjoyed every day weather high get back hotel fantastic everything need write heart city two seperate rooms handy teenage son full kitchen laundry floor seveal foodmarkets within walking distance everything within walking distance wont need car valet parking wont want one dont take word check wont disappointed mention free breakfast dinner job done brainer book theres also beach within walking distance
